log_median_earning,religion_christian,religion_refused,religion_none,religion_other,private_sector_employment,owns_housing,mean_social_grade,log_density,pa_id
6.082675427000001,41.65841815,6.445046222999999,12.67345224,39.22308339,0.36629433,0.652241479,1.171543277,3.762335937,63
6.185179288,53.55203859,6.687999078,27.56781689,12.19214544,0.32079036,0.569044499,1.527078226,3.862787257,64
6.106577354,50.95654781,6.386666417000001,18.06947854,24.58730724,0.383379536,0.6269121520000001,1.130812746,3.854702734,65
6.10322951,74.53036962,6.045235991,18.57292037,0.8514740140000001,0.372292031,0.6808003640000001,1.201437815,-0.057178487,66
6.061456918999999,45.80776905,5.441694795,11.49413498,37.25640117,0.35056980600000004,0.664408925,1.085233442,3.2802624639999998,67
6.064947323999999,50.43249002,6.899073623,16.61790996,26.05052639,0.357623399,0.408440597,1.101144986,3.671859153,68
5.991214516,69.21969997,6.53547745,22.65352376,1.5912988209999999,0.339480568,0.700091681,1.250232847,3.390285446,69
5.921042083,67.00342086,6.24738513,24.76804568,1.9811483280000002,0.379870227,0.628062758,1.100374252,3.483754877,70
6.002651737000001,49.853897499999995,8.121580199,41.07485605,0.949666256,0.334327733,0.643914557,0.9811589540000001,1.8593106080000001,71
6.272877007000001,70.56218212,5.562918408,22.69457754,1.180321927,0.387085721,0.715582295,1.413471503,2.0742635480000002,72
6.148468296,64.85384672,6.239199747000001,27.93462652,0.972327013,0.38615524100000004,0.680119912,1.3068994059999999,2.435124797,73
6.119417911,64.20204606,7.731147075,26.26964534,1.797161521,0.39625083200000005,0.708256977,1.341071238,2.739052969,74
6.044056997,65.32871826,6.9046182510000005,26.78966477,0.976998719,0.405608464,0.685778323,1.1856554559999999,1.4286054990000001,75
6.067962518,62.11275292,5.874821594,18.33494249,13.677482999999999,0.39218468700000003,0.6496187720000001,1.282384683,3.277426099,76
6.062155975,56.649336100000006,5.421290063,15.59652864,22.33284519,0.395732188,0.6216859579999999,1.120321614,3.319019949,77
6.246881659,71.66615533,5.759444791,17.8908837,4.683516181,0.422687655,0.7491676859999999,1.538345764,2.577973566,78
6.120736882999999,78.21105344,6.169691922,14.5588071,1.060447541,0.349299463,0.608335982,1.1772327040000001,3.566557645,79
6.024657515,70.33259903,7.029621178999999,21.18720743,1.4505723609999999,0.40903175399999997,0.645941746,1.0584979970000001,0.266664756,80
6.1719093439999995,64.67511854,6.439632893,26.81569362,2.069554954,0.46688188799999997,0.784476657,1.521466411,1.223865263,81
6.234802806,58.87011512,7.735531365,28.69155768,4.702795834,0.429347954,0.6068519410000001,1.533468501,3.66591125,82
6.146757432,55.48561151,7.775240482,32.5711341,4.1680139039999995,0.41591129600000004,0.5725683970000001,1.4974780909999998,3.595810156,83
6.436791189,59.97672844,6.743984206,28.95974211,4.319545251,0.505605448,0.7165071890000001,1.7436176980000002,2.651761344,84
6.063087291,36.82393253,5.790722193,17.14549288,40.2398524,0.380338164,0.6501757420000001,1.054065704,3.6888703169999997,85
6.024899323,53.08090009,6.001280221,25.56502043,15.35279925,0.413077701,0.6592569070000001,1.163075186,3.1561058639999997,86
5.940171253,28.23781598,6.002910396,11.32701876,54.43225486,0.333779146,0.664127036,1.114993584,3.482741791,87
6.363545211,60.82277187,7.206663941,30.30560098,1.664963205,0.469584825,0.715235417,1.516060243,0.738379973,88
6.0894982870000005,61.61972339999999,8.828417417,27.77721578,1.774643409,0.381202084,0.714983953,1.417140557,-1.471718725,89
6.220788957999999,48.115513899999996,7.233079643,11.21523887,33.43616758,0.451695285,0.366145932,1.32515103,4.319463681,90
6.265491309,32.74648984,5.859873603,5.673858224,55.71977834,0.460344278,0.552484969,1.4712286159999999,4.124126631,91
6.469095266,44.98506487,7.120632253999999,18.50866548,29.38563739,0.509559036,0.517348671,1.8152443090000001,3.8718860210000003,92
6.475278622,68.44562540000001,7.107587379,21.23992814,3.206859085,0.444213408,0.7780094479999999,1.815460698,1.076739058,93
6.203344906,56.48967736,6.854631727999999,35.15831382,1.497377086,0.363697285,0.740440608,1.433393968,2.191440939,94
6.173994416,64.50258337,7.754814467,26.64819164,1.094410521,0.41944079100000004,0.6848544120000001,1.304819631,-0.05281807,95
6.337533445,70.96279381,7.02719535,21.05621295,0.953797892,0.433834249,0.7485408109999999,1.315411232,0.268107543,96
6.288601777999999,49.20331561,8.364367076,37.5746721,4.8576452219999995,0.38194245200000004,0.54835897,1.529320415,3.0663296289999997,97
6.309190741,37.0999971,9.12706457,48.40384968,5.369088645,0.42595063,0.557479336,1.8467913930000002,3.57318888,98
6.116774737999999,51.21529234,7.91460448,33.03519,7.834913178,0.436738981,0.647086391,1.417040501,3.6927751289999997,99
6.271555379,54.57151643,7.636222956,32.31259114,5.479669474,0.38941897200000003,0.608541983,1.5655090369999998,1.783255895,100
6.127960292000001,48.9554324,7.611418991,40.47687794,2.9562706660000004,0.44597411,0.590494749,1.371733933,3.772323833,101
6.315358002000001,35.15622494,9.113656049,42.24890129,13.48121772,0.406007688,0.408761425,1.885603787,4.269215358,102
6.311371767000001,64.70668572,7.450518972999999,26.68088415,1.161911165,0.42504317399999997,0.7709773790000001,1.538062284,0.21852618899999998,103
6.580916491,59.645955799999996,7.851477441,26.24981666,6.2527501039999995,0.437174405,0.704993807,1.7937479630000002,3.40585184,104
6.366126746,68.89157064,6.926749042000001,22.04790841,2.1337719059999998,0.41306236799999996,0.82630762,1.7750151840000001,1.4622587,105
6.4113255360000005,65.25660492,6.988561595,23.44366839,4.311165098,0.479358059,0.7638932620000001,1.4847558859999999,2.6929665380000003,106
6.338947373,56.33403881,7.301176149,31.94027651,4.424508534,0.395682906,0.7502493790000001,1.664267264,2.6696800080000003,107
6.460530237,66.13743003,7.203860718,24.52564208,2.133067172,0.464268854,0.78211425,1.916295765,0.11424970699999999,108
6.159729437,63.6338575,6.032690474,19.73144649,10.60200554,0.38386612299999995,0.6904211709999999,1.143924303,2.062501064,109
6.166257838,63.13186867,6.59976054,22.45476049,7.813610303,0.447980889,0.7089842590000001,1.294765406,1.440054709,110
6.284507226000001,66.43926712,5.804994382,18.42624229,9.329496205,0.40602596799999996,0.740882918,1.478137401,2.839005696,111
6.155919102,59.37020911,6.138468143,18.71384477,15.77747797,0.417219565,0.720739749,1.497007344,3.004816975,112
6.2160071189999995,62.83009905,7.625925861,28.31418568,1.229789405,0.437659225,0.71560623,1.5634566140000001,0.8172382970000001,113
6.152945438,51.21522189,7.45918602,40.29317084,1.032421246,0.37362131,0.7184995270000001,1.300588213,2.027299121,114
6.251325681,59.00389468,7.601907517999999,30.96220899,2.431988811,0.422741081,0.744797275,1.6003397380000002,1.212577134,116
6.3426494479999995,54.71866865,8.805679332,23.74187469,12.73377733,0.42284126,0.276478713,1.496206897,4.699291862,117
6.029001151,58.104312,8.476520436,32.14335877,1.275808793,0.374673407,0.708414123,1.301008878,1.1013944340000001,118
6.3108269560000005,44.37510894,9.070943002,38.26215792,8.291790134,0.351828704,0.477378969,1.920547706,3.456731281,119
6.131009075,65.6447996,7.236420588,25.68519969,1.4335801240000001,0.43592854600000003,0.7092053420000001,1.235683019,0.43761550200000005,120
6.243001173,62.26641399,6.941412591000001,27.85360744,2.93856598,0.469946121,0.694892408,1.58272817,0.516635589,121
6.445402308999999,58.59007167,8.059595472,30.08096023,3.269372627,0.43740706700000004,0.746307655,1.957629232,0.556914605,122
6.359054702999999,60.49974298,8.213174883999999,28.91992438,2.367157755,0.46570159,0.7127870009999999,1.791893931,0.42466386,123
6.169401506,69.14694958,6.079292442000001,23.66665983,1.107098151,0.44842901799999996,0.72289779,1.277612827,2.514091037,124
6.403739747,58.63653001,7.828513909,29.53788433,3.9970717419999997,0.317832574,0.617257225,1.718801449,1.442745149,125
6.243778476,45.86762319,6.661974869,34.91378821,12.55661373,0.34671413,0.490868308,1.674814761,3.9573894939999996,126
6.320768294,58.81244751,6.8479469779999995,29.07143019,5.268175318,0.34753148899999997,0.7611579079999999,1.855648697,3.028711074,127
6.156767099,50.9506305,7.578986552999999,30.81848216,10.6519008,0.403842793,0.583061797,1.4895959840000002,2.9366477360000003,128
6.169401506,52.48772342,7.56698562,32.12123875,7.824052204,0.383891156,0.638308059,1.513112847,2.882144672,129
6.054674061,68.30272508,6.740017911,23.65926563,1.29799137,0.440899243,0.7037473759999999,1.216421835,1.401819741,130
6.242806752999999,62.48768404,8.469160825,27.73695915,1.3061959859999999,0.352523256,0.766149981,1.381868677,-0.7870963940000001,131
6.096950055,65.17882542,7.974087771000001,25.35752153,1.489565285,0.37027763,0.70414334,1.323310295,-0.314466623,132
6.365438987999999,58.54157487,6.814796165,25.83139254,8.81223642,0.440498658,0.676575455,1.57733819,3.6210551239999997,133
6.287114788999999,64.05108452,7.135471702,27.23182329,1.5816204790000001,0.433772661,0.836619557,1.4459498769999999,2.634127324,134
6.071430329,57.92919049,8.828797977,30.72758884,2.514422697,0.32928337399999996,0.681652763,1.4881912169999998,-0.866506352,135
6.180844467999999,57.95795162,6.293536539,26.66652594,9.081985899,0.436369484,0.839969723,1.6384174569999999,1.709072894,136
6.30151947,59.39289275,6.867733679,29.76737492,3.971998643,0.458778189,0.684568616,1.3448467780000002,2.7479270889999996,137
6.397096307999999,64.04315393,6.32587368,20.851872600000004,8.779099788,0.415551367,0.8626934690000001,1.92087502,3.140544123,138
6.361475174,59.85354379,7.00599484,29.64505236,3.495409015,0.455816404,0.723559306,1.742182591,3.213622347,139
6.5832709000000005,59.91939222,8.904699282000001,20.52659962,10.64930887,0.541447612,0.415136716,2.1231633430000003,4.752426484,140
6.3327466260000005,58.07546702,7.6239427079999995,31.45794196,2.8426483069999997,0.42299499100000004,0.6428656,1.732997409,3.336906288,141
6.480504579,63.2082906,7.643979057999999,23.55265289,5.595077455,0.453914955,0.788355411,2.00550228,1.55136201,142
6.285439278999999,65.32501747,6.73369536,25.74762084,2.1936663259999998,0.42301423299999996,0.660068819,1.65296865,1.938874588,143
6.112353864,63.82764242,7.414636239,27.04293926,1.714782087,0.384223159,0.664081819,1.327007683,2.980213304,144
6.270988432,65.67248548,7.688696418999999,24.952574399999996,1.686243701,0.38936270100000003,0.68175784,1.7019938119999998,0.478558129,145
6.495416602000001,57.51057868,7.44648266,19.92195033,15.12098833,0.422642201,0.709729761,1.704848346,3.834496688,146
6.240665633,60.77478824,7.731273875,29.85073078,1.643207109,0.437418387,0.733085393,1.6450350230000002,1.7487134030000002,147
6.540597005,50.80867709,8.316290534,19.17158601,21.70344637,0.43038101700000003,0.6806761370000001,1.850266746,3.4771594269999997,148
6.16057421,75.15800784,5.615598534,17.41983736,1.806556272,0.423843721,0.770256323,1.54175092,1.811007878,149
6.234802806,67.66711326,7.7001291929999995,23.13866692,1.494090626,0.358572405,0.791083683,1.631072726,2.028395716,150
6.596872812999999,47.71818182,9.401818182000001,23.00636364,19.87363636,0.509188047,0.318286254,2.117439246,4.158259569,151
6.120297419,64.56495507,7.723848686,26.4354081,1.2757881420000001,0.299392477,0.7317465999999999,1.1595654309999999,1.7749144819999998,152
6.195832942999999,65.78269742,7.07852083,25.734830600000002,1.40395115,0.4115614,0.7520494240000001,1.260356489,0.991642239,153
6.1712829739999995,62.52635106,7.827835095,28.62108922,1.024724623,0.41145310399999996,0.667201577,1.256548049,0.13994763400000002,154
6.1942012889999996,65.23538961,7.73538961,25.52624459,1.502976191,0.340097297,0.726692598,1.409887209,-0.23059378100000003,155
6.1793953429999995,54.37344628,7.268207347000001,33.82193168,4.536414695,0.40385469700000004,0.594709306,1.540553342,3.167625311,157
6.284320711,55.5928975,7.133634307,28.55285208,8.720616112,0.416946376,0.764020413,1.564484957,1.800522545,158
6.244749255,71.26359287,6.344062636,21.39952153,0.9928229670000001,0.437030322,0.809027473,1.698697898,1.472055636,159
6.497227377000001,77.4177597,6.153960268,15.52212236,0.906157669,0.424137675,0.741856822,1.334379842,-0.413139638,160
6.224162311000001,61.41563502,6.426943024,30.70509269,1.4523292669999999,0.485998954,0.68392358,1.308534942,0.686880244,161
6.03524217,61.67629794,8.616751558999999,28.46897056,1.2379799459999998,0.419077845,0.690142329,1.316158967,-0.323576001,162
6.08495489,62.17875954,8.255766437,28.39743008,1.168043952,0.383680201,0.723964026,1.4659422519999998,0.17694627699999999,163
6.186620062,68.04912149,7.42039147,23.38174534,1.148741705,0.453950174,0.691353036,1.745066028,-0.257329661,164
6.111245585,51.68263793,6.2129561760000005,20.08487843,22.01952747,0.397422505,0.58551601,1.129524805,3.7040483510000004,165
6.228511004,57.71968435,6.474541994,24.22178603,11.58398763,0.406794414,0.6813164859999999,1.394742621,3.2645911130000003,166
6.288416026,51.85978007,6.563929644,24.87947185,16.69681844,0.35062972299999995,0.607099406,1.477515378,3.468842687,167
6.2251523120000005,54.20602831,6.38854752,26.03825624,13.36716793,0.528628369,0.607402299,1.4381327330000002,3.1656186219999998,168
6.151668299,67.82634636,6.703582515,23.85173999,1.618331143,0.440630819,0.719785681,1.39830991,2.063886959,169
6.336648724,56.04725165,7.634366418,23.82546532,12.49291661,0.4261092000000001,0.555688875,1.5824623469999999,3.799922602,170
6.283387614,54.22951398,7.7967422310000005,14.99294346,22.98080033,0.404300043,0.521817011,1.474693029,4.350584153,171
6.4861607889999995,59.44916496,7.4518996,22.13284323,10.96609221,0.44146909799999995,0.742776025,1.850219356,3.2587039910000004,172
6.195425279,54.46252465,7.000522102000001,37.44343891,1.093514329,0.34414907,0.706501096,1.113099399,1.329828166,174
6.323462502999999,62.66529533,6.482515427999999,21.28416103,9.56802821,0.40758089799999997,0.623832122,1.273015873,3.155630887,175
6.077183422999999,66.62218187,6.422219062000001,24.61249002,2.34310905,0.394340032,0.6598984210000001,1.3089064259999998,3.4155656210000003,176
6.315358002000001,61.18217054,6.585271317999999,26.81879845,5.41375969,0.470191992,0.7108394790000001,1.522819286,2.445489959,177
6.280957479,65.01331913,6.903569526,26.26957912,1.8135322319999998,0.47464039399999997,0.7529547609999999,1.666606842,0.226299392,178
6.300785795,67.42617963,7.36132341,24.33822374,0.874273225,0.41794467799999996,0.750154545,1.3722165380000002,0.744177115,179
6.07511612,66.71055084,6.0268897379999995,24.65980054,2.602758878,0.44090928700000004,0.70838254,1.299337091,3.508824966,180
6.268717424,53.83909971,7.204728726,31.102538800000005,7.8536327660000005,0.40331802200000005,0.633604236,1.462230895,3.5263068,181
6.154433375,47.02072895,6.575006182999999,24.95992525,21.44433961,0.400126166,0.582154455,1.114126427,3.554419217,182
6.298397624,68.76819239,7.237552909,23.02187536,0.972379342,0.425701895,0.756915329,1.6844375280000001,-0.146507201,183
6.299684271,65.12155707,6.913187101,26.45024834,1.515007486,0.423030811,0.825915007,1.70959596,2.2116801219999997,184
6.234214627999999,67.24020405,6.819780992999999,24.9395312,1.00048375,0.40714116100000003,0.735579852,1.4208348730000002,1.382677225,185
6.272877007000001,63.96930589,6.575345362,26.77701324,2.6783354999999998,0.469503359,0.775879656,1.5266766219999999,1.02895026,186
6.167097116,65.4728532,7.614296904,25.10306303,1.809786866,0.39606511200000005,0.596175963,1.687140115,-0.053322836,187
6.031886462,62.14942761,8.473337382,28.01880215,1.3584328540000001,0.42418843799999995,0.749416599,1.595927244,-0.46445209299999995,188
6.227919113,64.97190174,8.061220146,25.80143897,1.165439142,0.36430144600000003,0.750734708,1.6198252340000001,1.010364831,189
6.021266037999999,61.30867862,8.552638603,28.80737079,1.331311988,0.418232573,0.700683466,1.366912951,-0.165310703,190
6.191134742000001,66.26175063,7.388685617999999,25.56262314,0.786940614,0.37740941200000006,0.7988820440000001,1.6527367880000001,0.852948527,191
6.025624399,63.27341202,8.629081218,26.93269399,1.164812776,0.39249411700000003,0.7398169309999999,1.3974600869999998,-0.569027731,192
6.19236249,53.80240228,5.983899984,20.93456415,19.27913358,0.41105246100000004,0.7353249140000001,1.35382281,2.166813124,193
6.176906231,68.85131089,6.582353001,22.88750622,1.6788298940000002,0.37930349999999996,0.7193923990000001,1.255457002,1.3681112130000002,194
6.101215411,63.02906146,7.088137207999999,24.20676513,5.676036207999999,0.406671691,0.641476036,1.1728168209999998,2.850256587,195
6.151455283,66.04401047,6.870445058,25.97972324,1.105821229,0.398626858,0.66756256,1.096821096,1.347897366,196
6.27117745,63.69487456,7.56501182,27.51971087,1.2204027579999999,0.425328913,0.790488689,1.652187417,1.500059025,197
6.09964608,66.83849694,7.941062913,23.71675136,1.5036887859999999,0.417024585,0.722028482,1.597899845,0.08456143,198
6.091083612,62.21698062,7.9696518439999995,28.2046544,1.6087131380000002,0.363155157,0.6742343829999999,1.432550336,0.854644677,199
6.220987705,65.25036665,8.360569872000001,24.9717159,1.41734758,0.36706465299999996,0.699764306,1.5808929790000001,-0.08417026,200
6.256901011,63.7809875,7.734070887000001,26.29071911,2.194222495,0.365576299,0.667963317,1.3500677509999999,1.509445745,201
6.162050848,64.86985644,5.852151001,20.42158142,8.85641114,0.38418721899999997,0.660652015,1.232268289,3.561731328,204
6.057720343,66.16613098,6.30524307,22.92964042,4.598985536,0.401377389,0.70521585,1.271789626,3.4463091169999998,205
6.553363441,51.64914693,9.375621936,30.16862369,8.806607442999999,0.45832473700000004,0.431880891,1.803279514,4.310878813,206
6.155494834,66.40317881,6.5165562910000006,24.69298013,2.3872847680000002,0.30121333899999997,0.661679772,1.583573176,1.6204586840000001,214
6.111245585,70.63292013,5.655882048,22.73517259,0.9760252290000001,0.382954942,0.706340546,1.292628045,2.121004654,215
6.190725157999999,73.93263062,6.114916575,19.14371628,0.8087365259999999,0.372639028,0.729210362,1.339070918,0.27311302,216
5.971771914,63.30891829,8.512096051,26.8918941,1.287091565,0.382838929,0.692447589,1.296047051,-1.271214611,217
6.472346295,48.97126923,7.855533877,22.35490165,20.81829525,0.503248544,0.46917753100000004,1.915926686,4.198263578,218
6.264540467000001,50.2687484,6.8437956689999995,12.13785018,30.74960575,0.461698691,0.548893096,1.4648678069999999,3.952309075,219
6.2517111860000005,29.30152278,5.759194387000001,9.65244656,55.28683627,0.449990978,0.563718157,1.395256455,4.223707826,220
6.063087291,74.50736387,5.364327224,19.26325073,0.8650581740000001,0.35687940799999995,0.6737182620000001,1.078393882,1.941850104,221
6.3013361020000005,33.43922265,5.772079924,6.955993647000001,53.83270378,0.417962504,0.39770274200000005,1.237258304,4.267561207,222
6.1750353229999995,60.11586119,7.971774043,28.80151986,3.1108449069999997,0.35155101,0.643372386,1.456573904,2.9429923319999998,225
6.352455165,61.63468674,6.7490338560000005,29.01901448,2.597264921,0.47814949799999995,0.736568323,1.636126938,2.5862929219999997,226
6.267010777,72.61569722,6.6446346620000005,19.85332757,0.8863405459999999,0.44306941299999997,0.761219786,1.614394739,0.183964792,227
6.217404186,51.08291168,7.580827957,11.4841289,29.85213147,0.37196939,0.49085801,1.1813248729999999,4.038806548,233
6.254597747,72.15951584,6.267186727,20.57804931,0.995248122,0.42895807,0.746752946,1.3855180740000002,1.819631594,234
6.285998095,69.09448621,6.569768026,22.22277988,2.112965881,0.42880017600000003,0.794613001,1.699285341,1.398546705,235
6.427782119,56.6450161,7.8443387289999995,26.24917836,9.261466817,0.40514045299999996,0.601823158,1.5643348369999999,3.7273016000000005,236
6.328115339,56.80475095,7.704773272000001,18.01694274,17.47353304,0.399510146,0.596555257,1.438112899,3.319558235,237
6.444925854,53.03839596,7.9709102860000005,17.55038314,21.44031062,0.439615404,0.6666735979999999,1.818965219,3.654689142,238
6.422109954,60.06162972,7.580665517000001,22.56425897,9.793445795,0.453676271,0.741005589,1.6964656969999998,2.01911445,239
6.519737085,62.63040203,7.279480215,24.07362976,6.016487999,0.441456055,0.80065369,1.928265743,3.0025398489999997,240
6.220391342999999,55.94790005,6.86656034,35.64912281,1.5364168,0.449262161,0.732162023,1.32032638,2.7516823269999997,241
6.284134161,58.802916,6.683552578,21.24265781,13.27087362,0.41125243899999997,0.52930282,1.33613347,3.719792032,242
6.493451222000001,63.98866824,7.574674075,23.59682417,4.839833508,0.480130635,0.7573690059999999,2.052824055,2.605864393,243
6.049025658,52.85005377,8.142606464,35.54689711,3.46044265,0.378296101,0.579794671,1.53860969,3.3259902689999996,244
6.326507191,63.11023138,7.258163767999999,28.00705612,1.6245487369999998,0.431458601,0.810263174,1.7709099830000001,2.686537945,246
6.291383937000001,64.13516659,6.954441619,27.03223999,1.878151804,0.436982125,0.73080064,1.5842696630000002,0.864993021,247
6.25517406,38.93828598,5.827704722999999,13.20324399,42.0307653,0.487725507,0.531618667,1.314224394,3.7388804689999997,248
6.329186002999999,56.754918999999994,7.301594154,31.96727504,3.9762118060000002,0.46311869299999997,0.737537777,1.72497322,2.25900411,251
6.422272463,34.78790793,9.235705758,17.5087888,38.46759751,0.457866628,0.554202305,1.926019138,4.059576942,252
6.286184297,62.57821835,7.547904589,26.34420498,3.52967208,0.379850136,0.669036968,1.435787369,0.937741064,253
6.263969528,66.12160108,7.9148629989999995,24.88771804,1.075817889,0.41722632600000004,0.763181964,1.4518311940000002,0.329260846,254
6.380461463,73.74441487,6.182093415,18.24108211,1.8324096,0.375455155,0.7637302340000001,1.688939253,1.455848292,256
6.225943608,70.2537097,6.878618389,21.82208703,1.0455848840000002,0.383697315,0.749249831,1.473175411,-0.27129186899999996,257
6.198885138,76.50695518,6.0503393139999995,14.97180057,2.470904941,0.351669622,0.642679645,1.2903928,2.731025513,258
6.1007672820000005,62.78754788,5.96364252,25.29257402,5.956235583,0.378191483,0.520322309,1.246371017,3.611336609,259
6.238519919,55.48939297,7.068829499,34.156463099999996,3.285314428,0.410447761,0.7605554170000001,1.5133795159999999,3.188697022,260
6.2338223170000004,57.82758272,6.834969139,29.91905292,5.418395224,0.42936953299999997,0.713088587,1.410940114,3.1630270389999997,261
6.158037747000001,61.74168123,6.862762581,26.57102607,4.824530118999999,0.444010533,0.681012818,1.376723801,3.384894166,270
6.269664304,60.22709645,6.781869512999999,31.42121428,1.56981975,0.379920355,0.6845876259999999,1.4803402069999998,3.213601699,272
6.220391342999999,61.95273648,7.236022051,29.46067156,1.3505699119999999,0.34211391799999996,0.793589877,1.6160706440000001,0.8458548370000001,273
6.2300876689999996,69.18316713,7.017846366000001,22.44063186,1.3583546469999999,0.44368013799999995,0.6927726009999999,1.467634829,0.420276064,274
6.267769647000001,60.84447503,6.286865906,21.49233189,11.37632717,0.44422212299999997,0.6711891940000001,1.3572457219999998,2.27124076,275
