population_size,sex,age,ethnicity,pa_id
121,1,14,2,49
57,1,15,2,49
34,1,16,2,49
448,0,0,4,49
61,0,1,4,49
88,0,2,4,49
250,0,3,4,49
403,0,4,4,49
364,0,5,4,49
277,0,6,4,49
253,0,7,4,49
174,0,8,4,49
117,0,9,4,49
69,0,10,4,49
57,0,11,4,49
29,0,12,4,49
15,0,13,4,49
1,0,14,4,49
8,0,15,4,49
2,0,16,4,49
397,1,0,4,49
43,1,1,4,49
86,1,2,4,49
222,1,3,4,49
316,1,4,4,49
296,1,5,4,49
253,1,6,4,49
206,1,7,4,49
162,1,8,4,49
90,1,9,4,49
57,1,10,4,49
46,1,11,4,49
30,1,12,4,49
25,1,13,4,49
14,1,14,4,49
9,1,15,4,49
4,1,16,4,49
7317,0,0,0,50
1016,0,1,0,50
941,0,2,0,50
2201,0,3,0,50
2137,0,4,0,50
2117,0,5,0,50
2235,0,6,0,50
2895,0,7,0,50
3520,0,8,0,50
3430,0,9,0,50
3269,0,10,0,50
3670,0,11,0,50
3010,0,12,0,50
2308,0,13,0,50
1855,0,14,0,50
1198,0,15,0,50
916,0,16,0,50
6770,1,0,0,50
1016,1,1,0,50
822,1,2,0,50
1982,1,3,0,50
2103,1,4,0,50
2004,1,5,0,50
2308,1,6,0,50
3181,1,7,0,50
3556,1,8,0,50
3778,1,9,0,50
3395,1,10,0,50
3838,1,11,0,50
3017,1,12,0,50
2489,1,13,0,50
2092,1,14,0,50
1577,1,15,0,50
1674,1,16,0,50
89,0,0,3,50
1,0,1,3,50
5,0,2,3,50
23,0,3,3,50
29,0,4,3,50
24,0,5,3,50
16,0,6,3,50
13,0,7,3,50
16,0,8,3,50
12,0,9,3,50
6,0,10,3,50
5,0,11,3,50
4,0,12,3,50
5,0,13,3,50
7,0,14,3,50
0,0,15,3,50
0,0,16,3,50
97,1,0,3,50
8,1,1,3,50
7,1,2,3,50
19,1,3,3,50
4,1,4,3,50
14,1,5,3,50
9,1,6,3,50
10,1,7,3,50
10,1,8,3,50
9,1,9,3,50
8,1,10,3,50
1,1,11,3,50
5,1,12,3,50
0,1,13,3,50
6,1,14,3,50
2,1,15,3,50
1,1,16,3,50
63,0,0,1,50
15,0,1,1,50
1,0,2,1,50
44,0,3,1,50
44,0,4,1,50
34,0,5,1,50
42,0,6,1,50
37,0,7,1,50
29,0,8,1,50
18,0,9,1,50
25,0,10,1,50
17,0,11,1,50
10,0,12,1,50
6,0,13,1,50
6,0,14,1,50
2,0,15,1,50
1,0,16,1,50
70,1,0,1,50
10,1,1,1,50
8,1,2,1,50
13,1,3,1,50
23,1,4,1,50
34,1,5,1,50
43,1,6,1,50
39,1,7,1,50
35,1,8,1,50
23,1,9,1,50
22,1,10,1,50
14,1,11,1,50
10,1,12,1,50
4,1,13,1,50
3,1,14,1,50
2,1,15,1,50
1,1,16,1,50
6,0,0,2,50
1,0,1,2,50
0,0,2,2,50
13,0,3,2,50
26,0,4,2,50
23,0,5,2,50
22,0,6,2,50
18,0,7,2,50
7,0,8,2,50
7,0,9,2,50
4,0,10,2,50
1,0,11,2,50
1,0,12,2,50
0,0,13,2,50
1,0,14,2,50
1,0,15,2,50
1,0,16,2,50
8,1,0,2,50
1,1,1,2,50
1,1,2,2,50
1,1,3,2,50
5,1,4,2,50
3,1,5,2,50
5,1,6,2,50
0,1,7,2,50
6,1,8,2,50
4,1,9,2,50
1,1,10,2,50
4,1,11,2,50
1,1,12,2,50
0,1,13,2,50
0,1,14,2,50
0,1,15,2,50
0,1,16,2,50
5,0,0,4,50
1,0,1,4,50
0,0,2,4,50
4,0,3,4,50
9,0,4,4,50
7,0,5,4,50
10,0,6,4,50
4,0,7,4,50
3,0,8,4,50
2,0,9,4,50
3,0,10,4,50
0,0,11,4,50
4,0,12,4,50
1,0,13,4,50
1,0,14,4,50
0,0,15,4,50
1,0,16,4,50
6,1,0,4,50
1,1,1,4,50
0,1,2,4,50
2,1,3,4,50
3,1,4,4,50
2,1,5,4,50
2,1,6,4,50
5,1,7,4,50
2,1,8,4,50
3,1,9,4,50
2,1,10,4,50
1,1,11,4,50
0,1,12,4,50
0,1,13,4,50
0,1,14,4,50
1,1,15,4,50
0,1,16,4,50
2150,0,0,0,52
224,0,1,0,52
662,0,2,0,52
3924,0,3,0,52
6383,0,4,0,52
4636,0,5,0,52
2808,0,6,0,52
2055,0,7,0,52
1668,0,8,0,52
1352,0,9,0,52
1184,0,10,0,52
1077,0,11,0,52
719,0,12,0,52
549,0,13,0,52
445,0,14,0,52
390,0,15,0,52
295,0,16,0,52
1943,1,0,0,52
195,1,1,0,52
956,1,2,0,52
4656,1,3,0,52
6044,1,4,0,52
3589,1,5,0,52
1965,1,6,0,52
1476,1,7,0,52
1301,1,8,0,52
1162,1,9,0,52
1017,1,10,0,52
933,1,11,0,52
661,1,12,0,52
580,1,13,0,52
638,1,14,0,52
608,1,15,0,52
598,1,16,0,52
845,0,0,3,52
103,0,1,3,52
110,0,2,3,52
317,0,3,3,52
371,0,4,3,52
265,0,5,3,52
136,0,6,3,52
136,0,7,3,52
92,0,8,3,52
57,0,9,3,52
31,0,10,3,52
19,0,11,3,52
16,0,12,3,52
13,0,13,3,52
9,0,14,3,52
5,0,15,3,52
3,0,16,3,52
805,1,0,3,52
52,1,1,3,52
77,1,2,3,52
501,1,3,3,52
444,1,4,3,52
286,1,5,3,52
154,1,6,3,52
113,1,7,3,52
78,1,8,3,52
60,1,9,3,52
39,1,10,3,52
25,1,11,3,52
16,1,12,3,52
19,1,13,3,52
10,1,14,3,52
9,1,15,3,52
6,1,16,3,52
7657,0,0,1,52
846,0,1,1,52
989,0,2,1,52
3156,0,3,1,52
2793,0,4,1,52
2633,0,5,1,52
2154,0,6,1,52
1523,0,7,1,52
961,0,8,1,52
873,0,9,1,52
534,0,10,1,52
151,0,11,1,52
207,0,12,1,52
409,0,13,1,52
292,0,14,1,52
178,0,15,1,52
37,0,16,1,52
7426,1,0,1,52
724,1,1,1,52
986,1,2,1,52
3173,1,3,1,52
3068,1,4,1,52
2634,1,5,1,52
1832,1,6,1,52
1140,1,7,1,52
810,1,8,1,52
733,1,9,1,52
676,1,10,1,52
468,1,11,1,52
333,1,12,1,52
423,1,13,1,52
215,1,14,1,52
91,1,15,1,52
41,1,16,1,52
1033,0,0,2,52
100,0,1,2,52
138,0,2,2,52
341,0,3,2,52
328,0,4,2,52
402,0,5,2,52
319,0,6,2,52
303,0,7,2,52
328,0,8,2,52
221,0,9,2,52
128,0,10,2,52
82,0,11,2,52
51,0,12,2,52
97,0,13,2,52
59,0,14,2,52
39,0,15,2,52
30,0,16,2,52
970,1,0,2,52
106,1,1,2,52
142,1,2,2,52
383,1,3,2,52
452,1,4,2,52
415,1,5,2,52
334,1,6,2,52
357,1,7,2,52
335,1,8,2,52
215,1,9,2,52
155,1,10,2,52
105,1,11,2,52
90,1,12,2,52
89,1,13,2,52
74,1,14,2,52
50,1,15,2,52
35,1,16,2,52
225,0,0,4,52
22,0,1,4,52
58,0,2,4,52
309,0,3,4,52
281,0,4,4,52
207,0,5,4,52
132,0,6,4,52
105,0,7,4,52
136,0,8,4,52
41,0,9,4,52
35,0,10,4,52
24,0,11,4,52
15,0,12,4,52
12,0,13,4,52
7,0,14,4,52
6,0,15,4,52
4,0,16,4,52
204,1,0,4,52
22,1,1,4,52
55,1,2,4,52
184,1,3,4,52
176,1,4,4,52
177,1,5,4,52
96,1,6,4,52
75,1,7,4,52
54,1,8,4,52
47,1,9,4,52
41,1,10,4,52
16,1,11,4,52
14,1,12,4,52
17,1,13,4,52
4,1,14,4,52
8,1,15,4,52
5,1,16,4,52
7969,0,0,0,53
1272,0,1,0,53
1051,0,2,0,53
2345,0,3,0,53
2073,0,4,0,53
2122,0,5,0,53
2630,0,6,0,53
3250,0,7,0,53
3629,0,8,0,53
3513,0,9,0,53
3257,0,10,0,53
3943,0,11,0,53
2976,0,12,0,53
2435,0,13,0,53
1818,0,14,0,53
1200,0,15,0,53
770,0,16,0,53
7605,1,0,0,53
1182,1,1,0,53
1026,1,2,0,53
2065,1,3,0,53
2040,1,4,0,53
2190,1,5,0,53
2952,1,6,0,53
3547,1,7,0,53
3773,1,8,0,53
3511,1,9,0,53
3426,1,10,0,53
4170,1,11,0,53
3089,1,12,0,53
2583,1,13,0,53
2182,1,14,0,53
1518,1,15,0,53
1627,1,16,0,53
116,0,0,3,53
21,0,1,3,53
20,0,2,3,53
20,0,3,3,53
11,0,4,3,53
22,0,5,3,53
12,0,6,3,53
20,0,7,3,53
14,0,8,3,53
12,0,9,3,53
7,0,10,3,53
7,0,11,3,53
9,0,12,3,53
1,0,13,3,53
3,0,14,3,53
0,0,15,3,53
3,0,16,3,53
132,1,0,3,53
9,1,1,3,53
12,1,2,3,53
12,1,3,3,53
19,1,4,3,53
15,1,5,3,53
10,1,6,3,53
11,1,7,3,53
15,1,8,3,53
15,1,9,3,53
7,1,10,3,53
3,1,11,3,53
5,1,12,3,53
2,1,13,3,53
8,1,14,3,53
1,1,15,3,53
1,1,16,3,53
76,0,0,1,53
9,0,1,1,53
4,0,2,1,53
16,0,3,1,53
16,0,4,1,53
32,0,5,1,53
38,0,6,1,53
23,0,7,1,53
27,0,8,1,53
29,0,9,1,53
12,0,10,1,53
10,0,11,1,53
10,0,12,1,53
4,0,13,1,53
2,0,14,1,53
0,0,15,1,53
0,0,16,1,53
79,1,0,1,53
9,1,1,1,53
11,1,2,1,53
19,1,3,1,53
23,1,4,1,53
42,1,5,1,53
50,1,6,1,53
33,1,7,1,53
38,1,8,1,53
24,1,9,1,53
20,1,10,1,53
11,1,11,1,53
9,1,12,1,53
2,1,13,1,53
2,1,14,1,53
0,1,15,1,53
1,1,16,1,53
10,0,0,2,53
3,0,1,2,53
4,0,2,2,53
2,0,3,2,53
4,0,4,2,53
9,0,5,2,53
4,0,6,2,53
14,0,7,2,53
2,0,8,2,53
7,0,9,2,53
2,0,10,2,53
0,0,11,2,53
1,0,12,2,53
2,0,13,2,53
2,0,14,2,53
0,0,15,2,53
2,0,16,2,53
12,1,0,2,53
0,1,1,2,53
3,1,2,2,53
1,1,3,2,53
2,1,4,2,53
6,1,5,2,53
7,1,6,2,53
5,1,7,2,53
6,1,8,2,53
5,1,9,2,53
4,1,10,2,53
1,1,11,2,53
1,1,12,2,53
0,1,13,2,53
1,1,14,2,53
0,1,15,2,53
0,1,16,2,53
9,0,0,4,53
3,0,1,4,53
2,0,2,4,53
4,0,3,4,53
2,0,4,4,53
8,0,5,4,53
4,0,6,4,53
9,0,7,4,53
2,0,8,4,53
5,0,9,4,53
4,0,10,4,53
3,0,11,4,53
2,0,12,4,53
2,0,13,4,53
1,0,14,4,53
0,0,15,4,53
0,0,16,4,53
5,1,0,4,53
1,1,1,4,53
1,1,2,4,53
4,1,3,4,53
1,1,4,4,53
7,1,5,4,53
2,1,6,4,53
7,1,7,4,53
5,1,8,4,53
3,1,9,4,53
1,1,10,4,53
2,1,11,4,53
0,1,12,4,53
0,1,13,4,53
0,1,14,4,53
1,1,15,4,53
0,1,16,4,53
9505,0,0,0,54
1431,0,1,0,54
1099,0,2,0,54
2375,0,3,0,54
2223,0,4,0,54
1939,0,5,0,54
2600,0,6,0,54
3772,0,7,0,54
4254,0,8,0,54
3788,0,9,0,54
3622,0,10,0,54
4632,0,11,0,54
4044,0,12,0,54
3317,0,13,0,54
2824,0,14,0,54
2099,0,15,0,54
1912,0,16,0,54
9069,1,0,0,54
1370,1,1,0,54
1042,1,2,0,54
2242,1,3,0,54
2144,1,4,0,54
2254,1,5,0,54
2937,1,6,0,54
3969,1,7,0,54
4459,1,8,0,54
4000,1,9,0,54
3983,1,10,0,54
5267,1,11,0,54
4461,1,12,0,54
3734,1,13,0,54
3358,1,14,0,54
3053,1,15,0,54
3924,1,16,0,54
274,0,0,3,54
25,0,1,3,54
23,0,2,3,54
45,0,3,3,54
41,0,4,3,54
37,0,5,3,54
19,0,6,3,54
22,0,7,3,54
30,0,8,3,54
36,0,9,3,54
16,0,10,3,54
17,0,11,3,54
17,0,12,3,54
7,0,13,3,54
13,0,14,3,54
4,0,15,3,54
6,0,16,3,54
262,1,0,3,54
30,1,1,3,54
21,1,2,3,54
38,1,3,3,54
38,1,4,3,54
25,1,5,3,54
34,1,6,3,54
39,1,7,3,54
24,1,8,3,54
33,1,9,3,54
20,1,10,3,54
11,1,11,3,54
25,1,12,3,54
7,1,13,3,54
5,1,14,3,54
3,1,15,3,54
6,1,16,3,54
140,0,0,1,54
27,0,1,1,54
35,0,2,1,54
23,0,3,1,54
53,0,4,1,54
57,0,5,1,54
72,0,6,1,54
67,0,7,1,54
37,0,8,1,54
34,0,9,1,54
32,0,10,1,54
21,0,11,1,54
12,0,12,1,54
6,0,13,1,54
16,0,14,1,54
7,0,15,1,54
2,0,16,1,54
125,1,0,1,54
20,1,1,1,54
21,1,2,1,54
32,1,3,1,54
52,1,4,1,54
104,1,5,1,54
105,1,6,1,54
79,1,7,1,54
67,1,8,1,54
59,1,9,1,54
49,1,10,1,54
31,1,11,1,54
19,1,12,1,54
20,1,13,1,54
6,1,14,1,54
6,1,15,1,54
4,1,16,1,54
28,0,0,2,54
4,0,1,2,54
8,0,2,2,54
7,0,3,2,54
5,0,4,2,54
17,0,5,2,54
20,0,6,2,54
19,0,7,2,54
18,0,8,2,54
11,0,9,2,54
6,0,10,2,54
4,0,11,2,54
1,0,12,2,54
7,0,13,2,54
3,0,14,2,54
2,0,15,2,54
2,0,16,2,54
29,1,0,2,54
6,1,1,2,54
6,1,2,2,54
6,1,3,2,54
2,1,4,2,54
12,1,5,2,54
28,1,6,2,54
14,1,7,2,54
16,1,8,2,54
18,1,9,2,54
13,1,10,2,54
14,1,11,2,54
5,1,12,2,54
5,1,13,2,54
3,1,14,2,54
1,1,15,2,54
3,1,16,2,54
24,0,0,4,54
3,0,1,4,54
2,0,2,4,54
2,0,3,4,54
9,0,4,4,54
5,0,5,4,54
12,0,6,4,54
14,0,7,4,54
11,0,8,4,54
5,0,9,4,54
15,0,10,4,54
4,0,11,4,54
9,0,12,4,54
2,0,13,4,54
1,0,14,4,54
0,0,15,4,54
0,0,16,4,54
22,1,0,4,54
4,1,1,4,54
0,1,2,4,54
2,1,3,4,54
6,1,4,4,54
6,1,5,4,54
14,1,6,4,54
10,1,7,4,54
9,1,8,4,54
5,1,9,4,54
6,1,10,4,54
4,1,11,4,54
1,1,12,4,54
0,1,13,4,54
0,1,14,4,54
1,1,15,4,54
1,1,16,4,54
8073,0,0,0,55
1132,0,1,0,55
1041,0,2,0,55
2520,0,3,0,55
2271,0,4,0,55
2312,0,5,0,55
2443,0,6,0,55
2973,0,7,0,55
3161,0,8,0,55
2780,0,9,0,55
2333,0,10,0,55
2560,0,11,0,55
1946,0,12,0,55
1579,0,13,0,55
1353,0,14,0,55
942,0,15,0,55
708,0,16,0,55
7538,1,0,0,55
1092,1,1,0,55
984,1,2,0,55
2548,1,3,0,55
2318,1,4,0,55
2456,1,5,0,55
2631,1,6,0,55
3318,1,7,0,55
3369,1,8,0,55
2849,1,9,0,55
2443,1,10,0,55
2750,1,11,0,55
2103,1,12,0,55
2019,1,13,0,55
1781,1,14,0,55
1467,1,15,0,55
1380,1,16,0,55
546,0,0,3,55
40,0,1,3,55
35,0,2,3,55
58,0,3,3,55
71,0,4,3,55
40,0,5,3,55
43,0,6,3,55
52,0,7,3,55
36,0,8,3,55
24,0,9,3,55
19,0,10,3,55
11,0,11,3,55
9,0,12,3,55
13,0,13,3,55
12,0,14,3,55
9,0,15,3,55
3,0,16,3,55
496,1,0,3,55
60,1,1,3,55
36,1,2,3,55
62,1,3,3,55
79,1,4,3,55
49,1,5,3,55
48,1,6,3,55
53,1,7,3,55
45,1,8,3,55
21,1,9,3,55
23,1,10,3,55
12,1,11,3,55
14,1,12,3,55
14,1,13,3,55
10,1,14,3,55
6,1,15,3,55
4,1,16,3,55
677,0,0,1,55
106,0,1,1,55
80,0,2,1,55
263,0,3,1,55
265,0,4,1,55
316,0,5,1,55
257,0,6,1,55
243,0,7,1,55
231,0,8,1,55
198,0,9,1,55
150,0,10,1,55
130,0,11,1,55
62,0,12,1,55
73,0,13,1,55
59,0,14,1,55
26,0,15,1,55
14,0,16,1,55
658,1,0,1,55
103,1,1,1,55
71,1,2,1,55
250,1,3,1,55
277,1,4,1,55
360,1,5,1,55
269,1,6,1,55
262,1,7,1,55
231,1,8,1,55
200,1,9,1,55
178,1,10,1,55
123,1,11,1,55
79,1,12,1,55
76,1,13,1,55
58,1,14,1,55
37,1,15,1,55
16,1,16,1,55
1093,0,0,2,55
108,0,1,2,55
75,0,2,2,55
171,0,3,2,55
135,0,4,2,55
203,0,5,2,55
249,0,6,2,55
306,0,7,2,55
299,0,8,2,55
202,0,9,2,55
91,0,10,2,55
33,0,11,2,55
22,0,12,2,55
25,0,13,2,55
15,0,14,2,55
8,0,15,2,55
3,0,16,2,55
1074,1,0,2,55
128,1,1,2,55
72,1,2,2,55
216,1,3,2,55
199,1,4,2,55
298,1,5,2,55
314,1,6,2,55
390,1,7,2,55
297,1,8,2,55
156,1,9,2,55
83,1,10,2,55
46,1,11,2,55
32,1,12,2,55
44,1,13,2,55
17,1,14,2,55
6,1,15,2,55
3,1,16,2,55
66,0,0,4,55
9,0,1,4,55
5,0,2,4,55
23,0,3,4,55
37,0,4,4,55
43,0,5,4,55
30,0,6,4,55
29,0,7,4,55
28,0,8,4,55
29,0,9,4,55
20,0,10,4,55
12,0,11,4,55
5,0,12,4,55
12,0,13,4,55
6,0,14,4,55
5,0,15,4,55
2,0,16,4,55
88,1,0,4,55
8,1,1,4,55
9,1,2,4,55
22,1,3,4,55
37,1,4,4,55
36,1,5,4,55
28,1,6,4,55
26,1,7,4,55
33,1,8,4,55
23,1,9,4,55
18,1,10,4,55
11,1,11,4,55
8,1,12,4,55
15,1,13,4,55
3,1,14,4,55
3,1,15,4,55
3,1,16,4,55
8111,0,0,0,56
1157,0,1,0,56
1042,0,2,0,56
2533,0,3,0,56
2539,0,4,0,56
2370,0,5,0,56
2574,0,6,0,56
2907,0,7,0,56
2945,0,8,0,56
2747,0,9,0,56
2476,0,10,0,56
2556,0,11,0,56
1939,0,12,0,56
1480,0,13,0,56
1093,0,14,0,56
763,0,15,0,56
503,0,16,0,56
7817,1,0,0,56
1119,1,1,0,56
1040,1,2,0,56
2875,1,3,0,56
2865,1,4,0,56
2666,1,5,0,56
2674,1,6,0,56
3035,1,7,0,56
3208,1,8,0,56
2882,1,9,0,56
2490,1,10,0,56
2487,1,11,0,56
2073,1,12,0,56
1692,1,13,0,56
1435,1,14,0,56
1199,1,15,0,56
1292,1,16,0,56
226,0,0,3,56
28,0,1,3,56
12,0,2,3,56
28,0,3,3,56
37,0,4,3,56
40,0,5,3,56
27,0,6,3,56
38,0,7,3,56
25,0,8,3,56
16,0,9,3,56
17,0,10,3,56
17,0,11,3,56
22,0,12,3,56
4,0,13,3,56
6,0,14,3,56
1,0,15,3,56
0,0,16,3,56
195,1,0,3,56
15,1,1,3,56
15,1,2,3,56
34,1,3,3,56
41,1,4,3,56
39,1,5,3,56
30,1,6,3,56
33,1,7,3,56
23,1,8,3,56
21,1,9,3,56
20,1,10,3,56
11,1,11,3,56
10,1,12,3,56
3,1,13,3,56
4,1,14,3,56
2,1,15,3,56
2,1,16,3,56
351,0,0,1,56
26,0,1,1,56
17,0,2,1,56
54,0,3,1,56
76,0,4,1,56
102,0,5,1,56
141,0,6,1,56
81,0,7,1,56
74,0,8,1,56
51,0,9,1,56
45,0,10,1,56
36,0,11,1,56
26,0,12,1,56
22,0,13,1,56
15,0,14,1,56
8,0,15,1,56
7,0,16,1,56
328,1,0,1,56
31,1,1,1,56
18,1,2,1,56
68,1,3,1,56
81,1,4,1,56
121,1,5,1,56
129,1,6,1,56
80,1,7,1,56
67,1,8,1,56
55,1,9,1,56
42,1,10,1,56
44,1,11,1,56
22,1,12,1,56
20,1,13,1,56
17,1,14,1,56
16,1,15,1,56
9,1,16,1,56
16,0,0,2,56
4,0,1,2,56
2,0,2,2,56
6,0,3,2,56
6,0,4,2,56
13,0,5,2,56
9,0,6,2,56
14,0,7,2,56
19,0,8,2,56
4,0,9,2,56
8,0,10,2,56
1,0,11,2,56
1,0,12,2,56
2,0,13,2,56
3,0,14,2,56
4,0,15,2,56
3,0,16,2,56
17,1,0,2,56
2,1,1,2,56
2,1,2,2,56
5,1,3,2,56
7,1,4,2,56
7,1,5,2,56
13,1,6,2,56
9,1,7,2,56
8,1,8,2,56
7,1,9,2,56
4,1,10,2,56
5,1,11,2,56
1,1,12,2,56
2,1,13,2,56
0,1,14,2,56
1,1,15,2,56
0,1,16,2,56
15,0,0,4,56
1,0,1,4,56
1,0,2,4,56
4,0,3,4,56
9,0,4,4,56
10,0,5,4,56
8,0,6,4,56
4,0,7,4,56
7,0,8,4,56
8,0,9,4,56
5,0,10,4,56
3,0,11,4,56
3,0,12,4,56
2,0,13,4,56
0,0,14,4,56
2,0,15,4,56
0,0,16,4,56
19,1,0,4,56
1,1,1,4,56
4,1,2,4,56
2,1,3,4,56
4,1,4,4,56
2,1,5,4,56
8,1,6,4,56
4,1,7,4,56
8,1,8,4,56
3,1,9,4,56
6,1,10,4,56
3,1,11,4,56
1,1,12,4,56
0,1,13,4,56
2,1,14,4,56
2,1,15,4,56
2,1,16,4,56
5067,0,0,0,57
753,0,1,0,57
1882,0,2,0,57
2952,0,3,0,57
2840,0,4,0,57
2329,0,5,0,57
2106,0,6,0,57
2104,0,7,0,57
2165,0,8,0,57
1965,0,9,0,57
2064,0,10,0,57
2087,0,11,0,57
1712,0,12,0,57
1286,0,13,0,57
988,0,14,0,57
783,0,15,0,57
559,0,16,0,57
4875,1,0,0,57
698,1,1,0,57
2411,1,2,0,57
3545,1,3,0,57
2840,1,4,0,57
2378,1,5,0,57
2112,1,6,0,57
2145,1,7,0,57
2202,1,8,0,57
2024,1,9,0,57
1918,1,10,0,57
2247,1,11,0,57
1746,1,12,0,57
1408,1,13,0,57
1283,1,14,0,57
1118,1,15,0,57
1361,1,16,0,57
1297,0,0,3,57
94,0,1,3,57
188,0,2,3,57
285,0,3,3,57
224,0,4,3,57
152,0,5,3,57
122,0,6,3,57
99,0,7,3,57
94,0,8,3,57
42,0,9,3,57
40,0,10,3,57
17,0,11,3,57
8,0,12,3,57
3,0,13,3,57
10,0,14,3,57
5,0,15,3,57
5,0,16,3,57
1245,1,0,3,57
108,1,1,3,57
220,1,2,3,57
314,1,3,3,57
198,1,4,3,57
179,1,5,3,57
127,1,6,3,57
89,1,7,3,57
96,1,8,3,57
54,1,9,3,57
36,1,10,3,57
18,1,11,3,57
9,1,12,3,57
5,1,13,3,57
8,1,14,3,57
7,1,15,3,57
4,1,16,3,57
2096,0,0,1,57
237,0,1,1,57
386,0,2,1,57
1011,0,3,1,57
1041,0,4,1,57
1030,0,5,1,57
812,0,6,1,57
669,0,7,1,57
493,0,8,1,57
365,0,9,1,57
377,0,10,1,57
248,0,11,1,57
193,0,12,1,57
180,0,13,1,57
125,0,14,1,57
63,0,15,1,57
37,0,16,1,57
1972,1,0,1,57
201,1,1,1,57
395,1,2,1,57
981,1,3,1,57
916,1,4,1,57
1032,1,5,1,57
832,1,6,1,57
686,1,7,1,57
485,1,8,1,57
395,1,9,1,57
377,1,10,1,57
287,1,11,1,57
203,1,12,1,57
175,1,13,1,57
96,1,14,1,57
70,1,15,1,57
50,1,16,1,57
1073,0,0,2,57
109,0,1,2,57
152,0,2,2,57
278,0,3,2,57
261,0,4,2,57
352,0,5,2,57
294,0,6,2,57
276,0,7,2,57
343,0,8,2,57
202,0,9,2,57
125,0,10,2,57
65,0,11,2,57
68,0,12,2,57
91,0,13,2,57
54,0,14,2,57
34,0,15,2,57
14,0,16,2,57
1053,1,0,2,57
113,1,1,2,57
171,1,2,2,57
372,1,3,2,57
325,1,4,2,57
406,1,5,2,57
378,1,6,2,57
358,1,7,2,57
359,1,8,2,57
244,1,9,2,57
130,1,10,2,57
71,1,11,2,57
83,1,12,2,57
89,1,13,2,57
58,1,14,2,57
26,1,15,2,57
21,1,16,2,57
344,0,0,4,57
29,0,1,4,57
47,0,2,4,57
136,0,3,4,57
146,0,4,4,57
186,0,5,4,57
156,0,6,4,57
85,0,7,4,57
77,0,8,4,57
46,0,9,4,57
46,0,10,4,57
27,0,11,4,57
17,0,12,4,57
25,0,13,4,57
6,0,14,4,57
7,0,15,4,57
6,0,16,4,57
302,1,0,4,57
36,1,1,4,57
43,1,2,4,57
106,1,3,4,57
124,1,4,4,57
133,1,5,4,57
78,1,6,4,57
74,1,7,4,57
60,1,8,4,57
36,1,9,4,57
33,1,10,4,57
33,1,11,4,57
7,1,12,4,57
12,1,13,4,57
8,1,14,4,57
14,1,15,4,57
4,1,16,4,57
6448,0,0,0,58
912,0,1,0,58
869,0,2,0,58
2176,0,3,0,58
2346,0,4,0,58
2124,0,5,0,58
2025,0,6,0,58
2295,0,7,0,58
2480,0,8,0,58
2328,0,9,0,58
1937,0,10,0,58
1917,0,11,0,58
1506,0,12,0,58
1181,0,13,0,58
1017,0,14,0,58
705,0,15,0,58
524,0,16,0,58
6110,1,0,0,58
819,1,1,0,58
963,1,2,0,58
2389,1,3,0,58
2648,1,4,0,58
2374,1,5,0,58
2179,1,6,0,58
2570,1,7,0,58
2633,1,8,0,58
2219,1,9,0,58
1860,1,10,0,58
1902,1,11,0,58
1574,1,12,0,58
1447,1,13,0,58
1285,1,14,0,58
1142,1,15,0,58
1166,1,16,0,58
1433,0,0,3,58
128,0,1,3,58
112,0,2,3,58
243,0,3,3,58
195,0,4,3,58
114,0,5,3,58
88,0,6,3,58
97,0,7,3,58
102,0,8,3,58
52,0,9,3,58
37,0,10,3,58
15,0,11,3,58
14,0,12,3,58
9,0,13,3,58
10,0,14,3,58
10,0,15,3,58
6,0,16,3,58
1353,1,0,3,58
125,1,1,3,58
126,1,2,3,58
276,1,3,3,58
196,1,4,3,58
153,1,5,3,58
111,1,6,3,58
127,1,7,3,58
110,1,8,3,58
66,1,9,3,58
28,1,10,3,58
21,1,11,3,58
13,1,12,3,58
11,1,13,3,58
7,1,14,3,58
2,1,15,3,58
3,1,16,3,58
1752,0,0,1,58
169,0,1,1,58
176,0,2,1,58
421,0,3,1,58
488,0,4,1,58
549,0,5,1,58
456,0,6,1,58
384,0,7,1,58
238,0,8,1,58
158,0,9,1,58
182,0,10,1,58
69,0,11,1,58
69,0,12,1,58
59,0,13,1,58
37,0,14,1,58
19,0,15,1,58
9,0,16,1,58
1641,1,0,1,58
183,1,1,1,58
146,1,2,1,58
411,1,3,1,58
569,1,4,1,58
556,1,5,1,58
517,1,6,1,58
382,1,7,1,58
234,1,8,1,58
174,1,9,1,58
135,1,10,1,58
111,1,11,1,58
61,1,12,1,58
56,1,13,1,58
42,1,14,1,58
19,1,15,1,58
16,1,16,1,58
1282,0,0,2,58
149,0,1,2,58
145,0,2,2,58
297,0,3,2,58
287,0,4,2,58
350,0,5,2,58
340,0,6,2,58
468,0,7,2,58
447,0,8,2,58
325,0,9,2,58
150,0,10,2,58
74,0,11,2,58
74,0,12,2,58
81,0,13,2,58
105,0,14,2,58
56,0,15,2,58
32,0,16,2,58
1290,1,0,2,58
170,1,1,2,58
138,1,2,2,58
311,1,3,2,58
397,1,4,2,58
472,1,5,2,58
386,1,6,2,58
515,1,7,2,58
592,1,8,2,58
380,1,9,2,58
156,1,10,2,58
95,1,11,2,58
101,1,12,2,58
149,1,13,2,58
103,1,14,2,58
73,1,15,2,58
38,1,16,2,58
97,0,0,4,58
21,0,1,4,58
24,0,2,4,58
32,0,3,4,58
34,0,4,4,58
65,0,5,4,58
49,0,6,4,58
21,0,7,4,58
