PA_ID,voter_share,non_voter_share,con_vote_share,lab_vote_share,libdem_vote_share,green_vote_share,ukip_vote_share,plaid_vote_share,other_vote_share
36,0.7476856255151861,0.2523143744848139,0.37808213369516824,0.13178705450844871,0.2968176903343439,0.11944791909597811,0.06195009222549664,0.0,0.011915110140564377
37,0.6440866114605796,0.35591338853942045,0.31238732938449654,0.4323778204798035,0.047465282592761344,0.02440618871213772,0.17987678044335267,0.0,0.003486598387448246
38,0.6704812707755777,0.3295187292244222,0.5237992592737748,0.36824675197429013,0.043914483353255866,0.032960357429797575,0.03107914796888166,0.0,0.0
39,0.7114391242673233,0.2885608757326767,0.6324135206816771,0.11425239358200252,0.07386716325263812,0.04196527660214811,0.13750164588153416,0.0,0.0
40,0.7236613828793428,0.27633861712065716,0.5728131467327828,0.19433231563633382,0.06921705632850439,0.038481240907321274,0.12515624039505768,0.0,0.0
41,0.664916102783108,0.33508389721689197,0.4258343097686933,0.40203098554875666,0.04248578744087141,0.030638371739790827,0.09621143080328082,0.0,0.0027991146986069524
42,0.7396084126316862,0.2603915873683138,0.5605235962797106,0.1587495694109542,0.0722183947640372,0.04240440923182914,0.15442645539097485,0.0,0.011677574922493971
43,0.7022297758255437,0.2977702241744563,0.5946788928279247,0.15760499045541315,0.05825606763021544,0.04324038723752386,0.14621966184892282,0.0,0.0
44,0.6470833070568204,0.3529166929431797,0.5498986433806331,0.20269374707625137,0.05157492593170123,0.04104943084359894,0.15478325276781538,0.0,0.0
49,0.6173497562966698,0.38265024370333023,0.11766879278158059,0.43065494710640945,0.3433610765401369,0.03933960796515246,0.0632778469197262,0.0,0.0056977286869944
50,0.7095613403781004,0.29043865962189963,0.4107315142369443,0.14946936150211512,0.28916705835786555,0.03681072656655864,0.11164436088365534,0.0,0.002176978452860995
52,0.6397427683827529,0.3602572316172471,0.15248280553246163,0.611952989192049,0.045253571158642585,0.09269896455294384,0.06082306703952838,0.0,0.036788602524374575
53,0.6519027287915352,0.34809727120846484,0.48148148148148145,0.2498244015414697,0.0550524897013877,0.03420847808341401,0.1669419291151736,0.0,0.012491220077073486
54,0.7007716127722219,0.29922838722777806,0.547738056430874,0.14120395523198956,0.07604404360896809,0.05083487268644283,0.1841790720417255,0.0,0.0
55,0.6738600604676992,0.32613993953230086,0.4725420624928465,0.26212658807370953,0.029941627560947693,0.021746594941055283,0.21018656289344168,0.0,0.0034565640379993134
56,0.627207178336805,0.372792821663195,0.14857960351522584,0.676170038830983,0.03566319231555283,0.04153893316983446,0.09804823216840385,0.0,0.0
57,0.6295528349926057,0.37044716500739433,0.3829220448986511,0.4484537330782457,0.028673140726031048,0.03320175332380791,0.10059816433778122,0.0,0.006151163635483012
58,0.5325512836260902,0.46744871637390983,0.3083554376657825,0.4562334217506631,0.02782262714796448,0.02733248760235267,0.1741436973820782,0.0,0.006112328451159036
59,0.6163500589545395,0.3836499410454605,0.17703949326191387,0.5982867831484079,0.11603536963822642,0.046762742847425924,0.04529609318539302,0.0,0.016579517918632828
60,0.5449921648827388,0.4550078351172612,0.1146957771875533,0.683959160798265,0.06393917980457614,0.020346499671044616,0.11333122152099223,0.0,0.0037281610175686542
61,0.5271841240018789,0.4728158759981212,0.12740839737164494,0.7362735271188329,0.038255930504510524,0.041791959015480565,0.05025615324646397,0.0,0.006014032743067156
62,0.5944587556700454,0.40554124432995464,0.3571277171993123,0.4162172346388451,0.031770330420856786,0.02753114622830362,0.16735357151268224,0.0,0.0
63,0.5899089258396123,0.41009107416038776,0.21495395055744063,0.5743334949103248,0.0484973339796413,0.03223460979156568,0.1219583131362094,0.0,0.008022297624818226
64,0.6031800990784637,0.39681990092153624,0.2900384156841966,0.47653110787300745,0.05557027420850444,0.05080143065306663,0.1270587715812249,0.0,0.0
65,0.5703850525323649,0.42961494746763507,0.1399722971495225,0.4162474787975991,0.2559840587106024,0.016961920730966442,0.1612840514203786,0.0,0.009550193190930962
66,0.5961707280157409,0.4038292719842591,0.3249384345883368,0.4139988321612633,0.043743177029119805,0.03922414887405113,0.17809540734722892,0.0,0.0
67,0.6005869505869506,0.3994130494130494,0.2727789267937908,0.5627855178526785,0.0217050387508807,0.0,0.14273051660265007,0.0,0.0
68,0.5160680266433051,0.4839319733566949,0.15038262556585472,0.6192606165121793,0.023550334123733564,0.04222353955593878,0.1645828842422936,0.0,0.0
69,0.6306108727668567,0.3693891272331434,0.4444444444444444,0.3596578072246338,0.024065189246820502,0.022567461224075342,0.14781814027872972,0.0,0.0014469575812961694
70,0.5649788368082772,0.43502116319172285,0.3379886545813294,0.4176840547539771,0.02290664693550376,0.02592798125539524,0.17304846466888643,0.0,0.022444197804908125
71,0.61718126034869,0.38281873965131,0.10791276078654168,0.580121831897232,0.01956885395953666,0.02329324874538396,0.17918126440046714,0.08992204021083862,0.0
72,0.6617870134460464,0.33821298655395354,0.17442585009791703,0.4915880363183194,0.12232953533914902,0.03667438134235357,0.174982196902261,0.0,0.0
73,0.6279654513690467,0.37203454863095337,0.2169990379865318,0.4631444840227763,0.058890824471542605,0.03777852889940459,0.2231871246197447,0.0,0.0
74,0.6454688677306665,0.3545311322693335,0.5133075812887342,0.13812717548178963,0.08999066134646405,0.04121742083368707,0.21735716104932506,0.0,0.0
75,0.6112616179719085,0.3887383820280915,0.2446474839765444,0.5123414700668212,0.03327423973816992,0.0,0.20973680621846447,0.0,0.0
76,0.6357021872008248,0.3642978127991752,0.32816663191306966,0.4295776279511596,0.028636963925766316,0.025555478325340004,0.1880632978846644,0.0,0.0
77,0.5846571096474235,0.41534289035257654,0.20344599072233266,0.5045038411506271,0.02631126819330928,0.029452912156689492,0.23628598777704146,0.0,0.0
78,0.6682160095710887,0.33178399042891127,0.4063220283174185,0.38983783338821204,0.040068324003951265,0.0,0.15286466908133026,0.0,0.010907145209087915
79,0.643695202794212,0.356304797205788,0.08059443656980865,0.7445738837703756,0.021660170092133238,0.03324326718639263,0.1088545357902197,0.0,0.011073706591070162
80,0.6462334486460695,0.3537665513539306,0.43796580447172295,0.1647938346523916,0.023420014305821548,0.01845912457601698,0.3379173492697109,0.0,0.01744387272433605
81,0.671975720484587,0.32802427951541296,0.4281101862565787,0.17457355081930498,0.223041319846217,0.0,0.17427494307789929,0.0,0.0
82,0.6202282947077136,0.37977170529228643,0.4921141276462846,0.16614986503669663,0.08369955607111786,0.07279095188167846,0.1651013897874049,0.0,0.020144109576817542
83,0.5795205460447823,0.4204794539552177,0.4824886888660139,0.17681277380125918,0.07854355684293683,0.07437818686711513,0.1854068417398798,0.0,0.002369951882795107
84,0.6531973274599796,0.34680267254002045,0.5576988283163169,0.1687073804769619,0.07502919790528577,0.04147986286403195,0.15708473043740345,0.0,0.0
85,0.626215574477095,0.373784425522905,0.11307539970052649,0.4664058349031541,0.29531951891030284,0.021035598705501618,0.09909191904554895,0.0,0.005071728734965947
86,0.590507899613657,0.4094921003863429,0.2627127659574468,0.43425531914893617,0.029095744680851063,0.03305851063829787,0.24087765957446808,0.0,0.0
87,0.6357697405794357,0.3642302594205643,0.15289153636138,0.49583023082650785,0.02911392405063291,0.02692975924547034,0.0779349714569372,0.0,0.21729957805907174
88,0.6835923161629757,0.31640768383702433,0.5383728098959887,0.1848736153371915,0.04947994351967862,0.031103951633752958,0.18815504245967823,0.0,0.008014637153710001
89,0.7360996307929686,0.26390036920703147,0.410565453910266,0.14732744422817787,0.2832509856764985,0.03146678644507661,0.08329590258022658,0.04409342715975446,0.0
90,0.610503907162699,0.3894960928373011,0.20341469637693485,0.6211940806259568,0.08370896410954244,0.04065317230821568,0.039334920904915804,0.0,0.011694165674434428
91,0.6354932113484841,0.36450678865151587,0.3353498612041734,0.542758686704317,0.04990906480329281,0.02946300373312913,0.03874796592323155,0.0,0.0037714176318560354
92,0.6779390558142834,0.3220609441857166,0.4294481736553047,0.4375555749280795,0.04018830093278703,0.03696277569523145,0.05584517478859733,0.0,0.0
93,0.7216135042687505,0.27838649573124946,0.5883577085380658,0.12509393606566854,0.08819392257741296,0.026918704356706555,0.16810220243944737,0.0,0.003333526022698807
94,0.6575719190639688,0.3424280809360312,0.32182597014168757,0.3706688971687831,0.041771221453374904,0.0186551086102451,0.14982384102603097,0.07056497604744887,0.026689985552429473
95,0.6764358748183027,0.32356412518169736,0.4595294506584385,0.17611622311605782,0.12424926993222767,0.04841405403419839,0.19169100225907765,0.0,0.0
96,0.6317895105711949,0.368210489428805,0.5302981280332794,0.2720129419921424,0.017656574994222324,0.021146290732609197,0.15470302750173331,0.0,0.004183036746013404
97,0.6676589348345073,0.33234106516549267,0.40674524345561297,0.39151547256434027,0.030128459806648127,0.07034388381229859,0.09813269765593961,0.0,0.0031342427051604645
98,0.7141868150528364,0.28581318494716357,0.22766844685053772,0.27258760699392787,0.027891579486429147,0.4183005340551613,0.0498207623088741,0.0,0.003731070305069866
99,0.6491228070175439,0.3508771929824561,0.3065803994546989,0.3927033518706857,0.05818709021271071,0.08281219570250795,0.1547616471555623,0.0,0.004955315603834419
100,0.6931083847316806,0.30689161526831943,0.4394749541550043,0.34404015056461734,0.06204034359617797,0.056982916706881576,0.09437313000675611,0.0,0.003088504970562687
101,0.6238588396976539,0.3761411603023461,0.24344046260965344,0.38363951064080876,0.0868573226859683,0.11527870658117305,0.16484402659218755,0.0,0.0059399708902088824
102,0.7038668946468499,0.2961331053531501,0.15185773459154753,0.3565978386122271,0.18846740789186833,0.2682581207761064,0.030209598554922296,0.0,0.00460929957332835
103,0.7217886665216445,0.27821133347835547,0.5049633634086157,0.18779784889525136,0.09753432914539735,0.042419333571926385,0.16728512497880918,0.0,0.0
104,0.6729996792766926,0.3270003207233074,0.5297281350701221,0.2219171243135297,0.06435800844188264,0.041369763536513414,0.14262696863795216,0.0,0.0
105,0.7123961983718996,0.2876038016281004,0.538482151402048,0.22210737869652597,0.05007177720356015,0.03309407598813283,0.156244616709733,0.0,0.0
106,0.6309497696863348,0.3690502303136653,0.5605119068312185,0.18403441682600383,0.031874674083087084,0.026420997740309402,0.1971580045193812,0.0,0.0
107,0.7446630622596287,0.2553369377403712,0.4521519461077844,0.3719311377245509,0.03967065868263473,0.028892215568862276,0.1061751497005988,0.0,0.0011788922155688622
108,0.6934711010655473,0.3065288989344527,0.0,0.0,0.0,0.13782313938761825,0.21744393950681665,0.0,0.6447329211055651
109,0.6164368689610249,0.38356313103897516,0.13520857444774317,0.37616363910833794,0.2945453630554018,0.0213857998289136,0.1726966235596035,0.0,0.0
110,0.6508345736763768,0.34916542632362324,0.4977334912402499,0.27532976681504473,0.025156205333442233,0.024992853350757543,0.17678768326050556,0.0,0.0
111,0.6692808523231726,0.3307191476768275,0.419411894760115,0.41105460977227504,0.02060579261552067,0.02522661950033164,0.12370108335175768,0.0,0.0
112,0.6390509318787814,0.3609490681212187,0.34628825585089484,0.4505347876734089,0.03579370962617812,0.030371703907656464,0.13341099226940592,0.0,0.0036005506724557873
113,0.6901560791793632,0.3098439208206369,0.5361385888340271,0.17717935322963888,0.06034613504996545,0.0790684349775029,0.1472674879088657,0.0,0.0
114,0.6333506281150261,0.366649371884974,0.16590124866569025,0.44346250279274135,0.023210783705285107,0.023260432440483578,0.19340664796564308,0.14633964699749274,0.004418737432663903
116,0.6885947989814029,0.3114052010185971,0.43618908873573525,0.3535047907211296,0.04979361610728227,0.03903550550045759,0.11112978838647018,0.0,0.010347210548925123
117,0.6231237763758973,0.37687622362410267,0.13168867942825002,0.6325323403347491,0.05003781928201548,0.10059929016116832,0.04679893718120285,0.0,0.038342933612614184
118,0.6851696940726577,0.31483030592734224,0.40228481730182264,0.2495857678555856,0.12398622133077526,0.056858812243830124,0.14772826371326414,0.0,0.019556117554722245
119,0.6209104864242541,0.37908951357574594,0.15677753312473441,0.3601421562946653,0.3485726426391625,0.07936415961679608,0.05153165681616255,0.0,0.0036118515084791595
120,0.6239305940474756,0.3760694059525244,0.5508690614136732,0.14438006952491308,0.04468906913866358,0.0350714561606798,0.2249903437620703,0.0,0.0
121,0.6764985938572599,0.3235014061427401,0.5248772504091653,0.1788379705400982,0.05693944353518822,0.03533551554828151,0.20090016366612112,0.0,0.003109656301145663
122,0.7314695953977084,0.26853040460229166,0.5111147221319468,0.17647058823529413,0.15222619434514137,0.06252843678908027,0.09766005849853754,0.0,0.0
123,0.7036301288873122,0.2963698711126877,0.48474103451752765,0.15146371794440897,0.20179477699727758,0.051204920512217256,0.11079555002856854,0.0,0.0
124,0.631929909300703,0.36807009069929697,0.4418565150003185,0.3373320028026073,0.026964479075988874,0.019236077199091275,0.1746109259219941,0.0,0.0
125,0.6572945992795761,0.3427054007204239,0.4286542597961283,0.24539418311044608,0.1164687178528009,0.07006452819601608,0.13633217993079585,0.0,0.0030861311138127745
126,0.6726190476190477,0.3273809523809524,0.14681985198985664,0.400093153237075,0.2712052993841536,0.06368058790042953,0.06466387206955442,0.04981110593593127,0.0037261294829995344
127,0.7612209060063099,0.2387790939936901,0.4244100799593361,0.382631815604778,0.03818107172880296,0.024515649742918026,0.07728099157396727,0.044984457781861546,0.007995933608336102
128,0.6139910007104702,0.38600899928952975,0.2681337990442925,0.0,0.049671073778044444,0.037414018471296634,0.13763473118049158,0.0737780444425397,0.4333683330833351
129,0.6559420029358018,0.3440579970641982,0.251507124588966,0.40653544026306176,0.04724607234198027,0.03891121666057727,0.11241779320423821,0.1392035074899525,0.0041788454512239675
130,0.6469533777933067,0.3530466222066933,0.443163406673398,0.37802615821729635,0.025524221006410407,0.026416512081151526,0.12391105266865475,0.0,0.0029586493530889706
131,0.7067085201793722,0.2932914798206278,0.2115789740856367,0.242163506687987,0.02355389730703825,0.027691058148683976,0.11073885123987919,0.3842737125307749,0.0
132,0.6986408103194529,0.30135918968054715,0.43682775712515487,0.2867905824039653,0.023866171003717473,0.03197026022304833,0.11643122676579926,0.10411400247831475,0.0
133,0.6803703862476959,0.3196296137523042,0.31699325814378426,0.15016907147207695,0.3487072858252998,0.031335979669418014,0.148047802070863,0.0,0.004746602818557957
134,0.6667155640310988,0.3332844359689013,0.5085148514851485,0.13823982398239823,0.017623762376237622,0.023674367436743674,0.31194719471947197,0.0,0.0
135,0.689797573835773,0.310202426164227,0.11019350010690614,0.09661642078255292,0.3585097284584135,0.055805003207184095,0.10233589908060722,0.27653944836433614,0.0
136,0.6763514475404108,0.32364855245958923,0.5431201086852528,0.2191500353992461,0.0689806930598343,0.0,0.15939228105087924,0.0,0.009356881804787508
137,0.64912968125989,0.35087031874011,0.501799271005038,0.23585540826039514,0.03157430408840805,0.02556125647157152,0.1992199289578158,0.0,0.005989831216771527
138,0.7249552833872663,0.27504471661273366,0.4310952067049628,0.16334871456822678,0.30955833882663153,0.0,0.08330351257180525,0.0,0.01269422732837367
139,0.6848689233901756,0.31513107660982437,0.5153018562907632,0.17618967984094244,0.11881004143672073,0.03515617741605812,0.14218555475035768,0.0,0.01235669026515785
140,0.6336998645199912,0.36630013548000884,0.6294933625018645,0.231193755282653,0.05198130562322876,0.03664296723512157,0.0506886093571322,0.0,0.0
141,0.6952656979828432,0.30473430201715684,0.46133804782730065,0.07261561365962595,0.340076300362892,0.050041872150367546,0.07086628826649298,0.0,0.005061877733320927
142,0.7268391525493818,0.2731608474506182,0.5905177318414565,0.12728996776028825,0.09029015740565143,0.05501611985586952,0.1368860231367343,0.0,0.0
143,0.6868631268040545,0.3131368731959455,0.43050370399327614,0.43232149488868477,0.056097417955082975,0.0,0.08107738316295615,0.0,0.0
144,0.6361884816753927,0.36381151832460734,0.18063510874097483,0.4790528233151184,0.1382798955384379,0.029670594948098403,0.16509754866460377,0.0,0.007264028792766695
145,0.6851527651206293,0.3148472348793707,0.5767164283589142,0.12133569015908574,0.08514324716918392,0.06548942053588618,0.14946008855597753,0.0,0.0018551252209524144
146,0.6569286142771446,0.34307138572285545,0.4793854442516665,0.28794174048032145,0.05478951693909232,0.04232490183544882,0.1288466806684321,0.0,0.006711715825038809
147,0.7465439650758576,0.25345603492414237,0.47564387171296046,0.08231811864926815,0.2937895933726785,0.04205244824661144,0.10619596801848141,0.0,0.0
148,0.6813397252175254,0.3186602747824746,0.48589968498292874,0.34148227793182806,0.0449135117801294,0.04717710750193349,0.07830154867673966,0.0,0.0022258691264406844
149,0.6924570495052157,0.30754295049478436,0.36339727722772275,0.4509978341584158,0.026183477722772276,0.021484375,0.13526840965346534,0.0,0.0026686262376237626
150,0.7172416778494437,0.28275832215055624,0.581145512704448,0.0954593920373388,0.06564467781197819,0.043233347415856924,0.214517070030378,0.0,0.0
151,0.5932745278069255,0.4067254721930745,0.5408318363962968,0.27356639491502005,0.06966975265994196,0.05397264059693243,0.05234213071714799,0.0,0.00961724471466077
152,0.6412759661134966,0.3587240338865034,0.36657090506028456,0.1439591014997625,0.018368131743841474,0.0267830886511186,0.4443187730449929,0.0,0.0
153,0.6349847904461469,0.3650152095538531,0.4663221628335071,0.2912683803144891,0.02985207034975271,0.022466677016567235,0.1853223624387323,0.0,0.004768347046951585
154,0.6375736417193978,0.3624263582806022,0.30370180241843486,0.37220511065480266,0.03847250741501255,0.02609514031485284,0.15628564909879078,0.10323979009810633,0.0
155,0.6484550849191734,0.3515449150808267,0.4329178500052593,0.2559429893762491,0.03647312506574103,0.0,0.13116650888818765,0.12230461765015252,0.021194909014410436
157,0.6548568810306722,0.3451431189693278,0.3893359125800012,0.16158705986458954,0.2746074537484823,0.05142716029057683,0.12079929207910604,0.0,0.0022431214372440477
158,0.6883513500412042,0.3116486499587959,0.4444718309859155,0.3497887323943662,0.059982394366197185,0.033785211267605635,0.10095070422535211,0.0,0.01102112676056338
159,0.7030881480766313,0.29691185192336866,0.5328782172002511,0.20384102322661646,0.090689736346516,0.036801632140615194,0.13578939108600124,0.0,0.0
160,0.6383139787717236,0.3616860212282765,0.3579521081981277,0.42264893643864654,0.03451843254018319,0.029749438570815776,0.1551310842522268,0.0,0.0
161,0.7041554371670323,0.29584456283296773,0.4276533627656923,0.0,0.025955068181009008,0.02445971445864635,0.1372165058568021,0.0,0.38471534873785024
162,0.7180170258364091,0.2819829741635909,0.44955953984868896,0.054326873251114106,0.31232252046844233,0.042760907866100116,0.12687325111410508,0.0,0.014156907451549383
163,0.7105289077120063,0.28947109228799367,0.5052873381124005,0.09291457087409402,0.16873935601409956,0.05382391381836905,0.15244168085864787,0.0,0.026793140322389004
164,0.7238089155703155,0.2761910844296845,0.5654966735489791,0.09247004429385709,0.1864930206292904,0.046340903877036016,0.10919935765083735,0.0,0.0
165,0.5596326627971694,0.44036733720283056,0.23089673462622246,0.5215363121877294,0.04752433046813952,0.029480713220146337,0.14865856835026403,0.0,0.021903341147498284
166,0.6145383424333795,0.3854616575666205,0.3104804844627149,0.41013570260354504,0.04000353622419661,0.043340847809751136,0.15694205012597798,0.0,0.03909737877381426
167,0.6207508842706365,0.3792491157293635,0.3497562873292295,0.4227099018284171,0.04071031373715646,0.03933728460605506,0.13064372182429804,0.0,0.016842490674843818
168,0.6566489937243021,0.3433510062756979,0.470216271884655,0.3357981462409887,0.027579814624098867,0.02265705458290422,0.14374871266735326,0.0,0.0
169,0.6727338915180197,0.32726610848198034,0.4498356581689915,0.3772847522847523,0.027537277537277537,0.0,0.14534231200897868,0.0,0.0
170,0.6772460375331005,0.32275396246689947,0.42978032148996054,0.4266636444343703,0.021760072533575113,0.027464535992897755,0.09085585840841692,0.0,0.003475567140779358
171,0.6227760905737657,0.3772239094262343,0.22699077015059227,0.0,0.03585441500691305,0.046990022794364934,0.05416464257688427,0.0,0.6360001494712455
172,0.703719058651384,0.29628094134861604,0.5449126698087053,0.24792070973107846,0.05974494039367896,0.03732326032714167,0.10514277793179928,0.0,0.004955641807596341
174,0.5925868305394578,0.4074131694605422,0.12063533735888685,0.47689682331320554,0.02723812024153321,0.026220792859018113,0.16329745339984247,0.16822000525072198,0.01749146757679181
175,0.6227577826640435,0.3772422173359565,0.24371660859465738,0.41416957026713125,0.016655052264808363,0.018722415795586526,0.29849012775842043,0.0,0.00824622531939605
176,0.6247589254529164,0.37524107454708355,0.3519360248900124,0.4286964342140444,0.047786879268855886,0.035098806543350916,0.13106147152475633,0.0,0.005420383558980093
177,0.6969644590408063,0.3030355409591937,0.4897172726925865,0.2542065702621237,0.027738563089015223,0.025258498988896944,0.1990537601587241,0.0,0.004025334808653516
178,0.7206784405746984,0.27932155942530157,0.5817053200807343,0.18071899158383792,0.04478464526448075,0.034826154842149355,0.15796488822879776,0.0,0.0
179,0.6983165234251197,0.3016834765748802,0.3272285554102037,0.4054515844835411,0.03684224577515551,0.018154150092105616,0.16418826921536694,0.04813519502362709,0.0
180,0.584826355815606,0.41517364418439395,0.23655024430599003,0.5082857216721388,0.02474082883069207,0.037899744060391406,0.18678420930172437,0.0,0.005739251829063365
181,0.6411009542367538,0.3588990457632461,0.3665660967705889,0.3656497932729914,0.08564085372667338,0.03616046485640854,0.1459827913733378,0.0,0.0
182,0.5811503416856492,0.4188496583143508,0.2738608525232729,0.49012738853503185,0.042062714355707985,0.029593336599706026,0.1553405193532582,0.0,0.009015188633023028
183,0.7461245195034344,0.2538754804965656,0.5237431642068369,0.22721226325457655,0.08371867148075421,0.045881632566879924,0.1162982200544752,0.0,0.0031460484364772704
184,0.7073373149369415,0.29266268506305854,0.5218630182907666,0.25422698988036624,0.048021119235684806,0.03976617989063253,0.1361226927025498,0.0,0.0
185,0.6711176429421233,0.32888235705787666,0.3671685993159256,0.40644031033619754,0.041795278218069574,0.022086426962542753,0.15915158087928588,0.0,0.0033578042879786434
186,0.6866874991545256,0.31331250084547435,0.49379457074189353,0.2678184468697057,0.03717347622237106,0.02395492691383318,0.1772585792521965,0.0,0.0
187,0.7081280254316885,0.29187197456831154,0.5773782802105865,0.1297800269354773,0.08068399787781089,0.05821736113945231,0.15394033383667305,0.0,0.0
188,0.7485598801160345,0.25144011988396553,0.522259770790479,0.12828754040552454,0.12200631795474581,0.0893696738172201,0.13170364384366734,0.0,0.006373053188363209
189,0.7150773010624812,0.28492269893751876,0.46422501233620267,0.10218030959299669,0.06789480417420546,0.0,0.125555129118921,0.0,0.24014474477767422
190,0.7000548590390302,0.2999451409609698,0.42700688073394494,0.07069954128440367,0.2944380733944954,0.05768348623853211,0.14753440366972478,0.0,0.0026376146788990827
191,0.7091152248891391,0.29088477511086086,0.5657905185420472,0.1665806400381164,0.07478360994203129,0.04780433574207893,0.1450408957357262,0.0,0.0
192,0.7197059309853602,0.2802940690146399,0.5085183090626325,0.10630213487911777,0.13224586455535134,0.06964866393326735,0.183285027569631,0.0,0.0
193,0.6723078851698634,0.32769211483013666,0.3907327988066381,0.4177885511840388,0.0358754428491516,0.025470818571694948,0.12397911616632482,0.0,0.006153272422151781
194,0.5958849352725845,0.40411506472741554,0.252695005413548,0.46182271807183545,0.03499976462834816,0.0,0.23450077672645106,0.0,0.01598173515981735
195,0.5682073774179037,0.4317926225820963,0.20747154873824838,0.49084611578426524,0.04247897080653142,0.0,0.24114299851558635,0.0,0.01806036615536863
196,0.5564383214300808,0.4435616785699193,0.18315992000202527,0.5242398926609453,0.025442393863446496,0.019164071795650744,0.22601959444064706,0.0,0.021974127237285132
197,0.7231683229910263,0.2768316770089737,0.5083765242263274,0.05950665605711951,0.28192004129121057,0.02840921310135702,0.12178756532398546,0.0,0.0
198,0.7237760815629279,0.2762239184370721,0.5662077362555025,0.08963191907839281,0.11662451999625363,0.056907370984358906,0.17062845368549218,0.0,0.0
199,0.6793552716190903,0.3206447283809098,0.4888367594707492,0.24203140111529517,0.05969504290388296,0.046813589316212934,0.15029734345741508,0.0,0.012325863736444637
200,0.7238205128205129,0.2761794871794872,0.5017712281696128,0.09977328279428956,0.21607212441106663,0.05742321725884728,0.12496014736618372,0.0,0.0
201,0.6886603592485946,0.31133964075140547,0.43280105129021984,0.3074824784963364,0.03129977699904428,0.02578448550493788,0.2026322077094616,0.0,0.0
204,0.6257226147536934,0.37427738524630666,0.3080648557591072,0.41811433986102337,0.012581596125500106,0.013608128026953043,0.23986628763950305,0.0,0.0077647925879132445
205,0.6330036611831751,0.36699633881682486,0.43766029835121695,0.32590944778853703,0.021669719968594608,0.02538602460088982,0.18937450929076158,0.0,0.0
206,0.6707411034933072,0.32925889650669277,0.22682138546006775,0.5407110315018886,0.09841906467816673,0.09431096919901873,0.03126825279389432,0.0,0.008469296366963903
