PA_ID,log.earn,nonwhite,relig.christian,relig.refused,relig.none,relig.other,age,private,owns,female,married,education,socgrd,log.density
492,6.0890448754,1.6494332663,78.6692637643,5.392776476900001,15.0417538697,0.8962058891,41,0.3845304849,0.6946955182,0.5087134006,0.4759470226,1.8318473351,1.2661786335,2.4440021373
493,6.1121323067999995,2.6406509234,79.1181934689,5.6180891543,14.069562971300002,1.1941544056,41,0.3674600468,0.6958868379,0.5103271506,0.460619275,1.8000101274,1.242741445,2.7527151518
494,5.947773858500001,1.7539116226,58.926493234700004,9.0516886689,30.438360351300002,1.5834577450999998,47,0.3786564483,0.6760944387000001,0.5152174169,0.49247655939999996,2.0955463452000003,1.3964941905000001,0.44432783020000005
495,6.1213957166999995,11.893575074200001,64.3367788772,5.910858069400001,24.5665432167,5.1858198368,34,0.4156235232,0.5002306495000001,0.4896449432,0.3205042257,1.9835993114,1.3899691904,3.5320825002999996
496,6.2490095251,3.2579947102999998,65.8232966841,7.8526306586,24.5579138342,1.7661588231,43,0.414905883,0.6618511918,0.5190277382999999,0.5192524267,2.2692759953,1.6813162380000002,0.4011849687
497,6.144185634099999,2.6519779463999997,66.1926713827,7.4292343864,24.9253072413,1.4527869896,46,0.38035666100000004,0.6694059218,0.5161243955,0.4792847156,1.9437995233,1.273700564,0.2659010447
498,6.1094697802999995,6.0558082084,62.7556004716,7.0855089551,25.6437033294,4.5151872438,39,0.4262205693,0.6577611602000001,0.5056987255,0.4719115262,1.7196083683,1.0875380162000001,1.5839750122
499,6.2326444609000005,1.3745541022999999,72.7395957194,5.7098692033,20.6599286564,0.8906064209000001,43,0.3780133182,0.6962104378,0.5132342449,0.5051033761,1.8605003331999999,1.2848434047,0.8296433034
500,6.3120977197000006,1.8620527306999999,81.11228813560001,5.8039077213,12.321092278699998,0.7627118643999999,47,0.3447838922,0.8735120290999999,0.5206096987,0.5412164420000001,2.1631458275999997,1.7462443439,2.1473325185
501,6.2702320022,1.8548378707,71.1028119051,6.662020036,21.3987745379,0.8363935211,43,0.46993901039999997,0.7770854675,0.5090349225999999,0.5597774772,2.1448353991999998,1.58959837,0.12564201449999998
502,6.4367911886,4.4952959938,65.1978465392,7.5478160353999995,25.3994926737,1.8548447517,42,0.4569901075,0.7597328802,0.5142618617,0.5430632216,2.2529013943000002,1.8096108645,1.3198997354000002
503,6.0229632142,24.686622051700002,49.2248387609,6.772510477000001,28.233416403000003,15.7692343591,34,0.3497889004,0.5151666165,0.5112237374,0.41830753229999995,1.5457005606999998,1.0424856184,3.6667715076
504,6.1565551670000005,27.984802748000003,39.4131015579,6.9844904757,38.5239929218,15.0784150446,26,0.3161378567,0.36567692420000003,0.48530585340000004,0.24011102010000002,2.5686166784999998,1.6535665366999999,4.0462699062
505,6.3690444517,7.704015399099999,56.1887282331,7.2306280496,32.563006401399996,4.0176373159,41,0.319341155,0.7825153516,0.5142575764,0.5020270089,2.7257571355000003,2.1000078839,1.8878118578
506,6.1279602917,10.1116983716,56.2942674341,6.958680161799999,32.7509468684,3.9961055357,40,0.3742576339,0.6128892593,0.5149038153000001,0.4206785095,1.8160009875,1.3120834823,3.6115345087
507,6.1240267202,14.711896510899999,57.6766611421,6.2313007168,25.313717471300002,10.7783206698,40,0.41089468030000004,0.6898126553,0.5091693750999999,0.4912681354,1.6509989411000001,1.2614838481,3.0421830037
508,6.0428703352,2.5368856809,62.1409616814,6.8538371723000004,29.6900541344,1.315147012,42,0.4080257991,0.7477111976999999,0.5105827407,0.510831968,1.8229634555,1.3679026047999998,1.1205325126
509,6.2112023053,7.5271076742,60.5257627973,6.8956459612,27.8589140119,4.719677229599999,42,0.41599526369999995,0.7728536248000001,0.5119042615999999,0.5070014672,2.2489004158,1.700019919,2.3043319106999998
510,6.1785663271,2.8051805981999998,65.2311929831,7.4026684378,25.9361997226,1.4299388564,42,0.40315015,0.7075297703,0.5062901682000001,0.483237297,2.182744523,1.5412314280000001,0.5316608502
511,6.172952423200001,1.8260636053000001,70.792572985,7.1038094142,21.1282464419,0.9753711589,43,0.41558897130000005,0.7160295662,0.5041623509000001,0.5163115923,2.0012618838,1.4322613065,0.10874131949999999
512,6.2322515336,3.80278433,62.842606724899994,6.5547384487,28.9366819296,1.6659728966999998,40,0.4226081304,0.6956722784,0.5032884695000001,0.4783158823,1.6951863163999998,1.3142310186,1.3357652678
513,6.167097115800001,2.4852416739,69.2089940161,7.3972961538,21.9954465779,1.3982632522999998,45,0.44188261729999995,0.7320761723999999,0.5107992666,0.5583372005,2.2491187739,1.64270092,-0.74655661
514,6.1829110117,1.7189526005000002,70.8399366086,7.1072251837,21.0947630024,0.9580752053,45,0.3784508028,0.7671903191,0.5132005475,0.5753489084000001,2.0743580965,1.58179555,-0.010579634099999999
515,6.2501682738,54.9183874433,40.8122463595,5.68751492,11.9681009788,41.5321377417,32,0.4946893699,0.5636953168,0.500544581,0.4867209684,2.0775726675,1.3734623666999999,3.9082705804000004
516,6.405724202899999,13.826568303,64.7975550766,6.268152241,18.8095165812,10.1247761013,43,0.4219132369,0.8252852663,0.5160650495,0.5348041032999999,2.2168831671,1.8171754200999999,3.4076405724
517,6.4196691422,2.2700909663999997,62.4768513808,7.4329961945,28.8101100959,1.2800423289,45,0.4397308404,0.8236959117,0.5121186837,0.5650241474000001,2.3604188078,1.8182898693,1.4431664399000002
518,6.2974775762,2.4392762486,61.9743680944,8.325206237,28.4543983845,1.2460272841,44,0.4263728527,0.7906119497,0.5119497000000001,0.5452689383,2.1521932706,1.6419793543999999,0.9943553234999999
519,6.1888799498000004,1.6361047340000001,64.7360824543,8.233801207,25.775672507800003,1.2544438309000001,45,0.43423000840000003,0.7365690046,0.5130433098,0.5410255499000001,2.1541185033000003,1.5471477296,0.0822314232
520,6.122054116799999,2.1322255473,71.8272562608,7.1034808631,20.112419278599997,0.9568435973999999,44,0.45401399259999997,0.738612425,0.5125413450999999,0.5364401755,1.6860171824,1.2994414958,0.1825538763
521,6.2215837122,2.7975475244,75.7330211254,5.8097380123,16.8807961303,1.576444732,43,0.4080420322,0.8118074956999999,0.5004262049,0.5210348313000001,2.1406914618,1.6161281318,1.4310818372
