population_size,sex,age,ethnicity,pa_id
9488,0,0,0,0
1240,0,1,0,0
1103,0,2,0,0
3283,0,3,0,0
3429,0,4,0,0
3454,0,5,0,0
3688,0,6,0,0
3786,0,7,0,0
3814,0,8,0,0
3184,0,9,0,0
2596,0,10,0,0
2728,0,11,0,0
2016,0,12,0,0
1646,0,13,0,0
1152,0,14,0,0
797,0,15,0,0
571,0,16,0,0
9070,1,0,0,0
1185,1,1,0,0
1050,1,2,0,0
2998,1,3,0,0
3417,1,4,0,0
3501,1,5,0,0
3696,1,6,0,0
3761,1,7,0,0
3868,1,8,0,0
3069,1,9,0,0
2669,1,10,0,0
2730,1,11,0,0
2256,1,12,0,0
1734,1,13,0,0
1369,1,14,0,0
1135,1,15,0,0
1267,1,16,0,0
498,0,0,1,0
64,0,1,1,0
70,0,2,1,0
107,0,3,1,0
74,0,4,1,0
105,0,5,1,0
76,0,6,1,0
75,0,7,1,0
49,0,8,1,0
40,0,9,1,0
18,0,10,1,0
16,0,11,1,0
16,0,12,1,0
16,0,13,1,0
1,0,14,1,0
6,0,15,1,0
1,0,16,1,0
480,1,0,1,0
55,1,1,1,0
32,1,2,1,0
94,1,3,1,0
81,1,4,1,0
76,1,5,1,0
83,1,6,1,0
59,1,7,1,0
46,1,8,1,0
22,1,9,1,0
11,1,10,1,0
18,1,11,1,0
14,1,12,1,0
12,1,13,1,0
10,1,14,1,0
4,1,15,1,0
2,1,16,1,0
1168,0,0,2,0
195,0,1,2,0
159,0,2,2,0
481,0,3,2,0
404,0,4,2,0
468,0,5,2,0
440,0,6,2,0
485,0,7,2,0
412,0,8,2,0
274,0,9,2,0
154,0,10,2,0
185,0,11,2,0
178,0,12,2,0
107,0,13,2,0
47,0,14,2,0
20,0,15,2,0
4,0,16,2,0
1071,1,0,2,0
202,1,1,2,0
182,1,2,2,0
483,1,3,2,0
486,1,4,2,0
499,1,5,2,0
552,1,6,2,0
474,1,7,2,0
335,1,8,2,0
236,1,9,2,0
199,1,10,2,0
174,1,11,2,0
108,1,12,2,0
70,1,13,2,0
36,1,14,2,0
18,1,15,2,0
11,1,16,2,0
242,0,0,3,0
21,0,1,3,0
25,0,2,3,0
76,0,3,3,0
148,0,4,3,0
181,0,5,3,0
114,0,6,3,0
83,0,7,3,0
67,0,8,3,0
42,0,9,3,0
16,0,10,3,0
14,0,11,3,0
10,0,12,3,0
14,0,13,3,0
5,0,14,3,0
1,0,15,3,0
1,0,16,3,0
236,1,0,3,0
15,1,1,3,0
19,1,2,3,0
59,1,3,3,0
120,1,4,3,0
150,1,5,3,0
102,1,6,3,0
72,1,7,3,0
72,1,8,3,0
44,1,9,3,0
19,1,10,3,0
24,1,11,3,0
11,1,12,3,0
11,1,13,3,0
7,1,14,3,0
1,1,15,3,0
3,1,16,3,0
60,0,0,4,0
13,0,1,4,0
8,0,2,4,0
38,0,3,4,0
36,0,4,4,0
53,0,5,4,0
49,0,6,4,0
20,0,7,4,0
25,0,8,4,0
13,0,9,4,0
17,0,10,4,0
13,0,11,4,0
11,0,12,4,0
2,0,13,4,0
4,0,14,4,0
2,0,15,4,0
0,0,16,4,0
57,1,0,4,0
10,1,1,4,0
13,1,2,4,0
36,1,3,4,0
35,1,4,4,0
30,1,5,4,0
37,1,6,4,0
26,1,7,4,0
17,1,8,4,0
11,1,9,4,0
9,1,10,4,0
6,1,11,4,0
6,1,12,4,0
4,1,13,4,0
1,1,14,4,0
0,1,15,4,0
1,1,16,4,0
6222,0,0,0,1
931,0,1,0,1
815,0,2,0,1
1887,0,3,0,1
1743,0,4,0,1
1631,0,5,0,1
2047,0,6,0,1
2710,0,7,0,1
2811,0,8,0,1
2427,0,9,0,1
2088,0,10,0,1
2465,0,11,0,1
2222,0,12,0,1
1932,0,13,0,1
1456,0,14,0,1
990,0,15,0,1
644,0,16,0,1
5861,1,0,0,1
869,1,1,0,1
745,1,2,0,1
1691,1,3,0,1
1737,1,4,0,1
1646,1,5,0,1
2150,1,6,0,1
2783,1,7,0,1
2837,1,8,0,1
2546,1,9,0,1
2058,1,10,0,1
2578,1,11,0,1
2561,1,12,0,1
2189,1,13,0,1
1809,1,14,0,1
1374,1,15,0,1
1230,1,16,0,1
241,0,0,1,1
31,0,1,1,1
26,0,2,1,1
62,0,3,1,1
41,0,4,1,1
21,0,5,1,1
31,0,6,1,1
28,0,7,1,1
25,0,8,1,1
23,0,9,1,1
12,0,10,1,1
3,0,11,1,1
5,0,12,1,1
3,0,13,1,1
1,0,14,1,1
4,0,15,1,1
0,0,16,1,1
311,1,0,1,1
40,1,1,1,1
20,1,2,1,1
62,1,3,1,1
36,1,4,1,1
37,1,5,1,1
33,1,6,1,1
31,1,7,1,1
19,1,8,1,1
20,1,9,1,1
9,1,10,1,1
7,1,11,1,1
4,1,12,1,1
3,1,13,1,1
1,1,14,1,1
4,1,15,1,1
1,1,16,1,1
424,0,0,2,1
55,0,1,2,1
34,0,2,2,1
80,0,3,2,1
106,0,4,2,1
171,0,5,2,1
158,0,6,2,1
156,0,7,2,1
103,0,8,2,1
86,0,9,2,1
77,0,10,2,1
48,0,11,2,1
30,0,12,2,1
20,0,13,2,1
12,0,14,2,1
10,0,15,2,1
6,0,16,2,1
349,1,0,2,1
36,1,1,2,1
43,1,2,2,1
90,1,3,2,1
141,1,4,2,1
182,1,5,2,1
153,1,6,2,1
149,1,7,2,1
89,1,8,2,1
89,1,9,2,1
79,1,10,2,1
49,1,11,2,1
32,1,12,2,1
15,1,13,2,1
17,1,14,2,1
10,1,15,2,1
8,1,16,2,1
75,0,0,3,1
17,0,1,3,1
16,0,2,3,1
13,0,3,3,1
31,0,4,3,1
22,0,5,3,1
26,0,6,3,1
48,0,7,3,1
57,0,8,3,1
41,0,9,3,1
19,0,10,3,1
6,0,11,3,1
1,0,12,3,1
3,0,13,3,1
5,0,14,3,1
1,0,15,3,1
1,0,16,3,1
80,1,0,3,1
10,1,1,3,1
11,1,2,3,1
22,1,3,3,1
29,1,4,3,1
27,1,5,3,1
32,1,6,3,1
34,1,7,3,1
50,1,8,3,1
28,1,9,3,1
19,1,10,3,1
5,1,11,3,1
6,1,12,3,1
7,1,13,3,1
4,1,14,3,1
1,1,15,3,1
0,1,16,3,1
27,0,0,4,1
2,0,1,4,1
2,0,2,4,1
7,0,3,4,1
9,0,4,4,1
20,0,5,4,1
10,0,6,4,1
13,0,7,4,1
12,0,8,4,1
6,0,9,4,1
4,0,10,4,1
4,0,11,4,1
4,0,12,4,1
2,0,13,4,1
3,0,14,4,1
2,0,15,4,1
0,0,16,4,1
30,1,0,4,1
3,1,1,4,1
6,1,2,4,1
7,1,3,4,1
8,1,4,4,1
5,1,5,4,1
21,1,6,4,1
5,1,7,4,1
7,1,8,4,1
2,1,9,4,1
8,1,10,4,1
3,1,11,4,1
3,1,12,4,1
3,1,13,4,1
2,1,14,4,1
0,1,15,4,1
0,1,16,4,1
7919,0,0,0,2
1105,0,1,0,2
794,0,2,0,2
1945,0,3,0,2
2194,0,4,0,2
2310,0,5,0,2
2776,0,6,0,2
3129,0,7,0,2
3220,0,8,0,2
2829,0,9,0,2
2474,0,10,0,2
2506,0,11,0,2
1971,0,12,0,2
1620,0,13,0,2
1306,0,14,0,2
978,0,15,0,2
764,0,16,0,2
7435,1,0,0,2
1004,1,1,0,2
730,1,2,0,2
1730,1,3,0,2
2207,1,4,0,2
2483,1,5,0,2
2973,1,6,0,2
3253,1,7,0,2
3473,1,8,0,2
2918,1,9,0,2
2373,1,10,0,2
2619,1,11,0,2
2177,1,12,0,2
1869,1,13,0,2
1629,1,14,0,2
1356,1,15,0,2
1468,1,16,0,2
557,0,0,1,2
38,0,1,1,2
42,0,2,1,2
59,0,3,1,2
55,0,4,1,2
51,0,5,1,2
41,0,6,1,2
40,0,7,1,2
24,0,8,1,2
31,0,9,1,2
11,0,10,1,2
13,0,11,1,2
7,0,12,1,2
5,0,13,1,2
4,0,14,1,2
4,0,15,1,2
2,0,16,1,2
541,1,0,1,2
54,1,1,1,2
29,1,2,1,2
58,1,3,1,2
61,1,4,1,2
43,1,5,1,2
57,1,6,1,2
43,1,7,1,2
55,1,8,1,2
27,1,9,1,2
16,1,10,1,2
4,1,11,1,2
8,1,12,1,2
3,1,13,1,2
2,1,14,1,2
3,1,15,1,2
3,1,16,1,2
735,0,0,2,2
85,0,1,2,2
44,0,2,2,2
86,0,3,2,2
144,0,4,2,2
216,0,5,2,2
255,0,6,2,2
277,0,7,2,2
237,0,8,2,2
153,0,9,2,2
119,0,10,2,2
75,0,11,2,2
52,0,12,2,2
56,0,13,2,2
32,0,14,2,2
10,0,15,2,2
7,0,16,2,2
700,1,0,2,2
79,1,1,2,2
59,1,2,2,2
85,1,3,2,2
170,1,4,2,2
293,1,5,2,2
330,1,6,2,2
317,1,7,2,2
217,1,8,2,2
146,1,9,2,2
103,1,10,2,2
70,1,11,2,2
55,1,12,2,2
47,1,13,2,2
22,1,14,2,2
16,1,15,2,2
9,1,16,2,2
87,0,0,3,2
15,0,1,3,2
11,0,2,3,2
17,0,3,3,2
39,0,4,3,2
31,0,5,3,2
38,0,6,3,2
35,0,7,3,2
65,0,8,3,2
39,0,9,3,2
22,0,10,3,2
7,0,11,3,2
3,0,12,3,2
5,0,13,3,2
6,0,14,3,2
3,0,15,3,2
0,0,16,3,2
107,1,0,3,2
13,1,1,3,2
8,1,2,3,2
15,1,3,3,2
32,1,4,3,2
37,1,5,3,2
49,1,6,3,2
35,1,7,3,2
69,1,8,3,2
26,1,9,3,2
16,1,10,3,2
8,1,11,3,2
6,1,12,3,2
10,1,13,3,2
5,1,14,3,2
3,1,15,3,2
1,1,16,3,2
120,0,0,4,2
14,0,1,4,2
6,0,2,4,2
19,0,3,4,2
28,0,4,4,2
26,0,5,4,2
28,0,6,4,2
35,0,7,4,2
31,0,8,4,2
33,0,9,4,2
29,0,10,4,2
20,0,11,4,2
11,0,12,4,2
3,0,13,4,2
4,0,14,4,2
1,0,15,4,2
3,0,16,4,2
100,1,0,4,2
8,1,1,4,2
9,1,2,4,2
13,1,3,4,2
29,1,4,4,2
29,1,5,4,2
36,1,6,4,2
39,1,7,4,2
30,1,8,4,2
22,1,9,4,2
18,1,10,4,2
10,1,11,4,2
7,1,12,4,2
4,1,13,4,2
4,1,14,4,2
0,1,15,4,2
4,1,16,4,2
7402,0,0,0,3
1086,0,1,0,3
940,0,2,0,3
2350,0,3,0,3
2237,0,4,0,3
2275,0,5,0,3
2812,0,6,0,3
3279,0,7,0,3
3179,0,8,0,3
2869,0,9,0,3
2748,0,10,0,3
3196,0,11,0,3
2473,0,12,0,3
1797,0,13,0,3
1263,0,14,0,3
851,0,15,0,3
647,0,16,0,3
7171,1,0,0,3
1025,1,1,0,3
925,1,2,0,3
2290,1,3,0,3
2462,1,4,0,3
2410,1,5,0,3
2695,1,6,0,3
3213,1,7,0,3
3194,1,8,0,3
2926,1,9,0,3
2813,1,10,0,3
3127,1,11,0,3
2520,1,12,0,3
1818,1,13,0,3
1516,1,14,0,3
1192,1,15,0,3
1372,1,16,0,3
112,0,0,1,3
17,0,1,1,3
10,0,2,1,3
36,0,3,1,3
28,0,4,1,3
14,0,5,1,3
17,0,6,1,3
11,0,7,1,3
26,0,8,1,3
11,0,9,1,3
7,0,10,1,3
2,0,11,1,3
2,0,12,1,3
4,0,13,1,3
3,0,14,1,3
1,0,15,1,3
1,0,16,1,3
97,1,0,1,3
15,1,1,1,3
22,1,2,1,3
20,1,3,1,3
17,1,4,1,3
18,1,5,1,3
15,1,6,1,3
11,1,7,1,3
8,1,8,1,3
6,1,9,1,3
8,1,10,1,3
5,1,11,1,3
3,1,12,1,3
5,1,13,1,3
5,1,14,1,3
1,1,15,1,3
3,1,16,1,3
74,0,0,2,3
7,0,1,2,3
3,0,2,2,3
17,0,3,2,3
18,0,4,2,3
17,0,5,2,3
35,0,6,2,3
35,0,7,2,3
24,0,8,2,3
8,0,9,2,3
15,0,10,2,3
7,0,11,2,3
5,0,12,2,3
5,0,13,2,3
2,0,14,2,3
1,0,15,2,3
0,0,16,2,3
78,1,0,2,3
7,1,1,2,3
6,1,2,2,3
18,1,3,2,3
27,1,4,2,3
25,1,5,2,3
40,1,6,2,3
35,1,7,2,3
24,1,8,2,3
15,1,9,2,3
12,1,10,2,3
10,1,11,2,3
7,1,12,2,3
3,1,13,2,3
0,1,14,2,3
0,1,15,2,3
0,1,16,2,3
11,0,0,3,3
0,0,1,3,3
1,0,2,3,3
3,0,3,3,3
8,0,4,3,3
16,0,5,3,3
3,0,6,3,3
9,0,7,3,3
16,0,8,3,3
9,0,9,3,3
3,0,10,3,3
5,0,11,3,3
2,0,12,3,3
2,0,13,3,3
0,0,14,3,3
0,0,15,3,3
0,0,16,3,3
13,1,0,3,3
0,1,1,3,3
7,1,2,3,3
4,1,3,3,3
5,1,4,3,3
3,1,5,3,3
17,1,6,3,3
6,1,7,3,3
9,1,8,3,3
6,1,9,3,3
3,1,10,3,3
5,1,11,3,3
0,1,12,3,3
2,1,13,3,3
0,1,14,3,3
0,1,15,3,3
0,1,16,3,3
4,0,0,4,3
0,0,1,4,3
0,0,2,4,3
1,0,3,4,3
9,0,4,4,3
10,0,5,4,3
6,0,6,4,3
3,0,7,4,3
7,0,8,4,3
2,0,9,4,3
2,0,10,4,3
1,0,11,4,3
1,0,12,4,3
1,0,13,4,3
0,0,14,4,3
0,0,15,4,3
0,0,16,4,3
2,1,0,4,3
2,1,1,4,3
0,1,2,4,3
4,1,3,4,3
2,1,4,4,3
2,1,5,4,3
2,1,6,4,3
0,1,7,4,3
1,1,8,4,3
1,1,9,4,3
1,1,10,4,3
2,1,11,4,3
0,1,12,4,3
2,1,13,4,3
0,1,14,4,3
0,1,15,4,3
1,1,16,4,3
8827,0,0,0,4
1271,0,1,0,4
956,0,2,0,4
2028,0,3,0,4
1734,0,4,0,4
1808,0,5,0,4
2570,0,6,0,4
3452,0,7,0,4
3799,0,8,0,4
3530,0,9,0,4
3267,0,10,0,4
3921,0,11,0,4
3330,0,12,0,4
2603,0,13,0,4
2158,0,14,0,4
1556,0,15,0,4
1245,0,16,0,4
8315,1,0,0,4
1131,1,1,0,4
922,1,2,0,4
1837,1,3,0,4
1678,1,4,0,4
2148,1,5,0,4
3080,1,6,0,4
3777,1,7,0,4
4283,1,8,0,4
3681,1,9,0,4
3482,1,10,0,4
4152,1,11,0,4
3588,1,12,0,4
2988,1,13,0,4
2409,1,14,0,4
2124,1,15,0,4
2480,1,16,0,4
231,0,0,1,4
25,0,1,1,4
26,0,2,1,4
25,0,3,1,4
19,0,4,1,4
26,0,5,1,4
15,0,6,1,4
26,0,7,1,4
34,0,8,1,4
14,0,9,1,4
11,0,10,1,4
12,0,11,1,4
7,0,12,1,4
10,0,13,1,4
3,0,14,1,4
3,0,15,1,4
2,0,16,1,4
241,1,0,1,4
30,1,1,1,4
12,1,2,1,4
35,1,3,1,4
27,1,4,1,4
24,1,5,1,4
33,1,6,1,4
26,1,7,1,4
34,1,8,1,4
12,1,9,1,4
20,1,10,1,4
13,1,11,1,4
19,1,12,1,4
5,1,13,1,4
0,1,14,1,4
7,1,15,1,4
4,1,16,1,4
83,0,0,2,4
19,0,1,2,4
16,0,2,2,4
35,0,3,2,4
30,0,4,2,4
37,0,5,2,4
29,0,6,2,4
44,0,7,2,4
29,0,8,2,4
26,0,9,2,4
31,0,10,2,4
9,0,11,2,4
15,0,12,2,4
10,0,13,2,4
4,0,14,2,4
2,0,15,2,4
2,0,16,2,4
72,1,0,2,4
16,1,1,2,4
11,1,2,2,4
24,1,3,2,4
28,1,4,2,4
54,1,5,2,4
54,1,6,2,4
68,1,7,2,4
57,1,8,2,4
46,1,9,2,4
32,1,10,2,4
18,1,11,2,4
13,1,12,2,4
8,1,13,2,4
7,1,14,2,4
1,1,15,2,4
7,1,16,2,4
18,0,0,3,4
5,0,1,3,4
7,0,2,3,4
4,0,3,3,4
5,0,4,3,4
7,0,5,3,4
12,0,6,3,4
10,0,7,3,4
15,0,8,3,4
4,0,9,3,4
2,0,10,3,4
3,0,11,3,4
2,0,12,3,4
0,0,13,3,4
1,0,14,3,4
1,0,15,3,4
0,0,16,3,4
25,1,0,3,4
11,1,1,3,4
4,1,2,3,4
5,1,3,3,4
12,1,4,3,4
6,1,5,3,4
8,1,6,3,4
13,1,7,3,4
12,1,8,3,4
6,1,9,3,4
8,1,10,3,4
6,1,11,3,4
2,1,12,3,4
1,1,13,3,4
1,1,14,3,4
1,1,15,3,4
0,1,16,3,4
9,0,0,4,4
3,0,1,4,4
0,0,2,4,4
3,0,3,4,4
3,0,4,4,4
4,0,5,4,4
3,0,6,4,4
8,0,7,4,4
5,0,8,4,4
7,0,9,4,4
3,0,10,4,4
1,0,11,4,4
2,0,12,4,4
4,0,13,4,4
2,0,14,4,4
2,0,15,4,4
0,0,16,4,4
5,1,0,4,4
0,1,1,4,4
0,1,2,4,4
0,1,3,4,4
4,1,4,4,4
5,1,5,4,4
9,1,6,4,4
6,1,7,4,4
4,1,8,4,4
7,1,9,4,4
1,1,10,4,4
1,1,11,4,4
1,1,12,4,4
0,1,13,4,4
2,1,14,4,4
4,1,15,4,4
1,1,16,4,4
9802,0,0,0,5
1331,0,1,0,5
1339,0,2,0,5
3003,0,3,0,5
2920,0,4,0,5
2954,0,5,0,5
3303,0,6,0,5
4109,0,7,0,5
4097,0,8,0,5
3655,0,9,0,5
3336,0,10,0,5
3596,0,11,0,5
3017,0,12,0,5
2321,0,13,0,5
1562,0,14,0,5
1005,0,15,0,5
747,0,16,0,5
9418,1,0,0,5
1281,1,1,0,5
1186,1,2,0,5
3068,1,3,0,5
3022,1,4,0,5
3109,1,5,0,5
3399,1,6,0,5
4100,1,7,0,5
4129,1,8,0,5
3684,1,9,0,5
3335,1,10,0,5
3676,1,11,0,5
3177,1,12,0,5
2400,1,13,0,5
1888,1,14,0,5
1411,1,15,0,5
1574,1,16,0,5
219,0,0,1,5
22,0,1,1,5
16,0,2,1,5
34,0,3,1,5
21,0,4,1,5
17,0,5,1,5
21,0,6,1,5
16,0,7,1,5
20,0,8,1,5
7,0,9,1,5
9,0,10,1,5
5,0,11,1,5
7,0,12,1,5
3,0,13,1,5
1,0,14,1,5
1,0,15,1,5
3,0,16,1,5
208,1,0,1,5
19,1,1,1,5
15,1,2,1,5
34,1,3,1,5
25,1,4,1,5
22,1,5,1,5
27,1,6,1,5
23,1,7,1,5
11,1,8,1,5
10,1,9,1,5
4,1,10,1,5
5,1,11,1,5
6,1,12,1,5
6,1,13,1,5
4,1,14,1,5
3,1,15,1,5
2,1,16,1,5
101,0,0,2,5
8,0,1,2,5
6,0,2,2,5
38,0,3,2,5
31,0,4,2,5
42,0,5,2,5
57,0,6,2,5
38,0,7,2,5
37,0,8,2,5
24,0,9,2,5
20,0,10,2,5
13,0,11,2,5
9,0,12,2,5
10,0,13,2,5
4,0,14,2,5
3,0,15,2,5
0,0,16,2,5
111,1,0,2,5
9,1,1,2,5
11,1,2,2,5
24,1,3,2,5
39,1,4,2,5
47,1,5,2,5
56,1,6,2,5
47,1,7,2,5
40,1,8,2,5
17,1,9,2,5
21,1,10,2,5
23,1,11,2,5
4,1,12,2,5
7,1,13,2,5
4,1,14,2,5
5,1,15,2,5
2,1,16,2,5
24,0,0,3,5
2,0,1,3,5
6,0,2,3,5
7,0,3,3,5
6,0,4,3,5
20,0,5,3,5
13,0,6,3,5
18,0,7,3,5
21,0,8,3,5
14,0,9,3,5
8,0,10,3,5
4,0,11,3,5
3,0,12,3,5
6,0,13,3,5
4,0,14,3,5
0,0,15,3,5
1,0,16,3,5
29,1,0,3,5
1,1,1,3,5
3,1,2,3,5
7,1,3,3,5
11,1,4,3,5
11,1,5,3,5
14,1,6,3,5
12,1,7,3,5
17,1,8,3,5
15,1,9,3,5
10,1,10,3,5
9,1,11,3,5
6,1,12,3,5
2,1,13,3,5
0,1,14,3,5
0,1,15,3,5
0,1,16,3,5
17,0,0,4,5
3,0,1,4,5
2,0,2,4,5
5,0,3,4,5
13,0,4,4,5
12,0,5,4,5
8,0,6,4,5
8,0,7,4,5
9,0,8,4,5
2,0,9,4,5
2,0,10,4,5
0,0,11,4,5
1,0,12,4,5
0,0,13,4,5
0,0,14,4,5
0,0,15,4,5
0,0,16,4,5
16,1,0,4,5
1,1,1,4,5
0,1,2,4,5
4,1,3,4,5
4,1,4,4,5
3,1,5,4,5
9,1,6,4,5
8,1,7,4,5
2,1,8,4,5
1,1,9,4,5
0,1,10,4,5
1,1,11,4,5
2,1,12,4,5
1,1,13,4,5
0,1,14,4,5
0,1,15,4,5
1,1,16,4,5
11395,0,0,0,6
1482,0,1,0,6
1361,0,2,0,6
2845,0,3,0,6
2766,0,4,0,6
2852,0,5,0,6
3341,0,6,0,6
4263,0,7,0,6
4249,0,8,0,6
3507,0,9,0,6
3198,0,10,0,6
3620,0,11,0,6
2895,0,12,0,6
2175,0,13,0,6
1661,0,14,0,6
1112,0,15,0,6
903,0,16,0,6
10933,1,0,0,6
1368,1,1,0,6
1221,1,2,0,6
2893,1,3,0,6
3218,1,4,0,6
3159,1,5,0,6
3520,1,6,0,6
4503,1,7,0,6
4299,1,8,0,6
3629,1,9,0,6
3338,1,10,0,6
3888,1,11,0,6
3178,1,12,0,6
2362,1,13,0,6
1986,1,14,0,6
1592,1,15,0,6
1808,1,16,0,6
388,0,0,1,6
35,0,1,1,6
45,0,2,1,6
56,0,3,1,6
45,0,4,1,6
35,0,5,1,6
42,0,6,1,6
44,0,7,1,6
58,0,8,1,6
18,0,9,1,6
17,0,10,1,6
10,0,11,1,6
9,0,12,1,6
8,0,13,1,6
7,0,14,1,6
7,0,15,1,6
2,0,16,1,6
419,1,0,1,6
49,1,1,1,6
38,1,2,1,6
51,1,3,1,6
55,1,4,1,6
40,1,5,1,6
44,1,6,1,6
38,1,7,1,6
36,1,8,1,6
22,1,9,1,6
14,1,10,1,6
15,1,11,1,6
12,1,12,1,6
8,1,13,1,6
5,1,14,1,6
3,1,15,1,6
7,1,16,1,6
437,0,0,2,6
97,0,1,2,6
93,0,2,2,6
154,0,3,2,6
136,0,4,2,6
131,0,5,2,6
171,0,6,2,6
218,0,7,2,6
215,0,8,2,6
106,0,9,2,6
64,0,10,2,6
46,0,11,2,6
35,0,12,2,6
30,0,13,2,6
11,0,14,2,6
4,0,15,2,6
1,0,16,2,6
445,1,0,2,6
77,1,1,2,6
80,1,2,2,6
164,1,3,2,6
140,1,4,2,6
188,1,5,2,6
258,1,6,2,6
224,1,7,2,6
170,1,8,2,6
92,1,9,2,6
60,1,10,2,6
70,1,11,2,6
34,1,12,2,6
13,1,13,2,6
14,1,14,2,6
6,1,15,2,6
7,1,16,2,6
216,0,0,3,6
22,0,1,3,6
13,0,2,3,6
23,0,3,3,6
22,0,4,3,6
45,0,5,3,6
58,0,6,3,6
74,0,7,3,6
65,0,8,3,6
42,0,9,3,6
21,0,10,3,6
9,0,11,3,6
12,0,12,3,6
2,0,13,3,6
5,0,14,3,6
1,0,15,3,6
3,0,16,3,6
237,1,0,3,6
15,1,1,3,6
15,1,2,3,6
28,1,3,3,6
42,1,4,3,6
60,1,5,3,6
91,1,6,3,6
80,1,7,3,6
69,1,8,3,6
39,1,9,3,6
26,1,10,3,6
12,1,11,3,6
16,1,12,3,6
6,1,13,3,6
3,1,14,3,6
1,1,15,3,6
2,1,16,3,6
34,0,0,4,6
18,0,1,4,6
8,0,2,4,6
20,0,3,4,6
17,0,4,4,6
20,0,5,4,6
16,0,6,4,6
19,0,7,4,6
14,0,8,4,6
9,0,9,4,6
9,0,10,4,6
6,0,11,4,6
2,0,12,4,6
6,0,13,4,6
0,0,14,4,6
1,0,15,4,6
0,0,16,4,6
41,1,0,4,6
1,1,1,4,6
5,1,2,4,6
11,1,3,4,6
29,1,4,4,6
18,1,5,4,6
18,1,6,4,6
20,1,7,4,6
21,1,8,4,6
7,1,9,4,6
2,1,10,4,6
3,1,11,4,6
2,1,12,4,6
4,1,13,4,6
5,1,14,4,6
2,1,15,4,6
0,1,16,4,6
7543,0,0,0,7
1094,0,1,0,7
998,0,2,0,7
2459,0,3,0,7
2455,0,4,0,7
2355,0,5,0,7
2441,0,6,0,7
3095,0,7,0,7
3269,0,8,0,7
2900,0,9,0,7
2379,0,10,0,7
2727,0,11,0,7
2046,0,12,0,7
1554,0,13,0,7
1158,0,14,0,7
706,0,15,0,7
561,0,16,0,7
6991,1,0,0,7
1000,1,1,0,7
1008,1,2,0,7
2655,1,3,0,7
2767,1,4,0,7
2365,1,5,0,7
2552,1,6,0,7
3263,1,7,0,7
3252,1,8,0,7
2736,1,9,0,7
2400,1,10,0,7
2627,1,11,0,7
2172,1,12,0,7
1890,1,13,0,7
1537,1,14,0,7
1070,1,15,0,7
1167,1,16,0,7
422,0,0,1,7
53,0,1,1,7
26,0,2,1,7
63,0,3,1,7
37,0,4,1,7
39,0,5,1,7
41,0,6,1,7
39,0,7,1,7
37,0,8,1,7
29,0,9,1,7
7,0,10,1,7
8,0,11,1,7
4,0,12,1,7
3,0,13,1,7
3,0,14,1,7
2,0,15,1,7
0,0,16,1,7
382,1,0,1,7
42,1,1,1,7
39,1,2,1,7
59,1,3,1,7
49,1,4,1,7
34,1,5,1,7
39,1,6,1,7
51,1,7,1,7
32,1,8,1,7
16,1,9,1,7
5,1,10,1,7
5,1,11,1,7
12,1,12,1,7
5,1,13,1,7
2,1,14,1,7
4,1,15,1,7
1,1,16,1,7
1257,0,0,2,7
139,0,1,2,7
107,0,2,2,7
348,0,3,2,7
415,0,4,2,7
386,0,5,2,7
332,0,6,2,7
308,0,7,2,7
228,0,8,2,7
237,0,9,2,7
218,0,10,2,7
126,0,11,2,7
91,0,12,2,7
86,0,13,2,7
54,0,14,2,7
25,0,15,2,7
21,0,16,2,7
1198,1,0,2,7
141,1,1,2,7
112,1,2,2,7
318,1,3,2,7
439,1,4,2,7
433,1,5,2,7
389,1,6,2,7
267,1,7,2,7
247,1,8,2,7
256,1,9,2,7
182,1,10,2,7
168,1,11,2,7
91,1,12,2,7
89,1,13,2,7
55,1,14,2,7
33,1,15,2,7
22,1,16,2,7
153,0,0,3,7
16,0,1,3,7
23,0,2,3,7
34,0,3,3,7
45,0,4,3,7
56,0,5,3,7
69,0,6,3,7
53,0,7,3,7
36,0,8,3,7
35,0,9,3,7
19,0,10,3,7
7,0,11,3,7
6,0,12,3,7
6,0,13,3,7
2,0,14,3,7
2,0,15,3,7
1,0,16,3,7
146,1,0,3,7
12,1,1,3,7
10,1,2,3,7
34,1,3,3,7
60,1,4,3,7
64,1,5,3,7
62,1,6,3,7
45,1,7,3,7
43,1,8,3,7
22,1,9,3,7
12,1,10,3,7
8,1,11,3,7
7,1,12,3,7
7,1,13,3,7
0,1,14,3,7
1,1,15,3,7
1,1,16,3,7
34,0,0,4,7
4,0,1,4,7
2,0,2,4,7
9,0,3,4,7
14,0,4,4,7
16,0,5,4,7
17,0,6,4,7
9,0,7,4,7
13,0,8,4,7
12,0,9,4,7
4,0,10,4,7
7,0,11,4,7
0,0,12,4,7
1,0,13,4,7
0,0,14,4,7
2,0,15,4,7
1,0,16,4,7
32,1,0,4,7
5,1,1,4,7
1,1,2,4,7
9,1,3,4,7
12,1,4,4,7
8,1,5,4,7
6,1,6,4,7
6,1,7,4,7
6,1,8,4,7
2,1,9,4,7
3,1,10,4,7
0,1,11,4,7
0,1,12,4,7
1,1,13,4,7
0,1,14,4,7
0,1,15,4,7
0,1,16,4,7
8975,0,0,0,8
1179,0,1,0,8
904,0,2,0,8
2311,0,3,0,8
2736,0,4,0,8
3171,0,5,0,8
3394,0,6,0,8
3749,0,7,0,8
3885,0,8,0,8
3343,0,9,0,8
2669,0,10,0,8
