PA_ID,voter_share,non_voter_share,con_vote_share,lab_vote_share,libdem_vote_share,green_vote_share,ukip_vote_share,plaid_vote_share,other_vote_share
55,0.6641851880335308,0.3358148119664693,0.5047010328377565,0.2651567782872493,0.12741420036126164,0.008591542772451484,0.03605669028761984,0.0,0.05807975545366125
56,0.5627100823602504,0.43728991763974956,0.18931008125017693,0.6251450896016759,0.1855448291481471,0.0,0.0,0.0,0.0
57,0.6062298572324384,0.39377014276756156,0.37574270525125686,0.40638906930311997,0.15364075918308437,0.011281903249861683,0.0176084289528758,0.0,0.0353371340598013
58,0.5352910172426775,0.4647089827573225,0.32611264277274515,0.41830304394305967,0.1615371631125865,0.0,0.02368761604681258,0.0,0.07035953412479604
59,0.6362888482632542,0.3637111517367459,0.1502247214070228,0.3291604244053605,0.24602376505838652,0.0,0.019496377778233834,0.0,0.2550947113509964
60,0.5659914712153518,0.4340085287846482,0.1162177434545112,0.51980128084385,0.27724147673761534,0.0,0.016811075532115277,0.0,0.06992842343190808
61,0.48655731472177716,0.5134426852782229,0.119359249853487,0.5567493651103731,0.27474674183015657,0.023972316021544385,0.025172327184438924,0.0,0.0
62,0.5861392245367125,0.4138607754632874,0.33622710097096664,0.4027598412015115,0.15664609939254795,0.009709666618835797,0.03259673793466303,0.0,0.062060553881475106
63,0.5896583641871423,0.4103416358128576,0.21310500654061126,0.5028421928885718,0.21962183374955405,0.0,0.03983826852182186,0.0,0.024592698299441076
64,0.6224583918187286,0.3775416081812713,0.3107188110731697,0.3854992161158001,0.22273049416919014,0.0142602495543672,0.02428967205721281,0.0,0.042501557030260075
65,0.5648428533897485,0.4351571466102515,0.19182374541003672,0.32215422276621786,0.39564259485924114,0.0,0.029130966952264383,0.0,0.0612484700122399
66,0.6016849988298619,0.39831500117013807,0.2626653053286659,0.38951283547257876,0.22338098016336055,0.0,0.0272024504084014,0.0,0.09723842862699339
67,0.6290387247514897,0.3709612752485103,0.26143431723774146,0.4780544627354447,0.15204729774280754,0.0,0.020703751730807272,0.0,0.08776017055319897
68,0.4922217904992157,0.5077782095007843,0.18301952987954626,0.5427143024207695,0.14211788094959654,0.0,0.026137293883756286,0.0,0.10601099286633142
69,0.6148567793144191,0.385143220685581,0.41792515582271933,0.36495774925476093,0.13303441649626765,0.0,0.040871129068020005,0.0,0.04321154935823212
70,0.5583638757992606,0.4416361242007394,0.3579506706069561,0.4105762673334849,0.1444078199590816,0.0,0.03841782223232553,0.0,0.04864741986815185
71,0.6177300636894093,0.38226993631059075,0.06991819725266245,0.5239697484179657,0.10140453773730514,0.0,0.015064053094613367,0.04114832535885168,0.24849513813860163
72,0.6623554742803209,0.33764452571967907,0.15939705653151648,0.4964486896889542,0.29345623761494444,0.0,0.0,0.0,0.050698016164584865
73,0.6131319554848966,0.3868680445151033,0.1662604366540476,0.44484779339314423,0.271949385469066,0.0,0.043172742830472434,0.0,0.07376964165326971
74,0.6616018978761862,0.3383981021238138,0.5141082557841714,0.14044224366088962,0.23529411764705882,0.0,0.06479979509946214,0.0,0.045355587808417995
75,0.6045130967759668,0.3954869032240332,0.24579430753841958,0.5,0.15506501773210876,0.0,0.03912430662908066,0.0,0.060016368100391015
76,0.647413457798522,0.352586542201478,0.3647665041476997,0.4591353374771819,0.12995355500612335,0.0,0.04193913626175567,0.0,0.004205467107239411
